  Día         X          Y          Z         VX         VY         VZ 
454.425000  19.021294  -5.789116  -2.804423  0.449030  1.185352  0.512840 
459.900000  19.028029  -5.771336  -2.796731  0.447639  1.185775  0.513045 
465.375000  19.034744  -5.753549  -2.789035  0.446247  1.186197  0.513250 
470.850000  19.041437  -5.735756  -2.781336  0.444855  1.186618  0.513454 
476.325000  19.048110  -5.717957  -2.773634  0.443462  1.187038  0.513657 
481.800000  19.054762  -5.700151  -2.765930  0.442069  1.187456  0.513860 
487.275000  19.061393  -5.682339  -2.758222  0.440675  1.187873  0.514062 
492.750000  19.068003  -5.664521  -2.750511  0.439281  1.188288  0.514264 
498.225000  19.074593  -5.646697  -2.742797  0.437887  1.188703  0.514465 
503.700000  19.081161  -5.628866  -2.735080  0.436492  1.189116  0.514666 
509.175000  19.087708  -5.611030  -2.727360  0.435097  1.189527  0.514866 
514.650000  19.094235  -5.593187  -2.719637  0.433701  1.189938  0.515065 
520.125000  19.100740  -5.575338  -2.711911  0.432305  1.190347  0.515264 
525.600000  19.107225  -5.557483  -2.704182  0.430908  1.190754  0.515463 
531.075000  19.113688  -5.539621  -2.696450  0.429511  1.191161  0.515660 
536.550000  19.120131  -5.521754  -2.688715  0.428113  1.191566  0.515857 
542.025000  19.126553  -5.503880  -2.680977  0.426715  1.191969  0.516054 
547.500000  19.132953  -5.486001  -2.673236  0.425317  1.192372  0.516250 
552.975000  19.139333  -5.468115  -2.665493  0.423918  1.192773  0.516445 
558.450000  19.145692  -5.450224  -2.657746  0.422519  1.193173  0.516640 
563.925000  19.152030  -5.432326  -2.649996  0.421119  1.193571  0.516835 
569.400000  19.158347  -5.414422  -2.642244  0.419719  1.193968  0.517028 
574.875000  19.164642  -5.396513  -2.634488  0.418318  1.194364  0.517222 
580.350000  19.170917  -5.378597  -2.626730  0.416917  1.194759  0.517414 
585.825000  19.177171  -5.360676  -2.618969  0.415516  1.195152  0.517606 
591.300000  19.183404  -5.342749  -2.611205  0.414114  1.195544  0.517798 
596.775000  19.189615  -5.324816  -2.603438  0.412712  1.195934  0.517988 
602.250000  19.195806  -5.306877  -2.595668  0.411309  1.196323  0.518179 
607.725000  19.201976  -5.288932  -2.587895  0.409906  1.196711  0.518369 
613.200000  19.208124  -5.270981  -2.580120  0.408502  1.197098  0.518558 
618.675000  19.214252  -5.253025  -2.572341  0.407099  1.197483  0.518746 
624.150000  19.220358  -5.235062  -2.564560  0.405694  1.197867  0.518934 
629.625000  19.226444  -5.217094  -2.556776  0.404289  1.198250  0.519122 
635.100000  19.232508  -5.199121  -2.548989  0.402884  1.198631  0.519309 
640.575000  19.238551  -5.181141  -2.541200  0.401479  1.199011  0.519495 
646.050000  19.244573  -5.163156  -2.533407  0.400073  1.199390  0.519681 
651.525000  19.250575  -5.145165  -2.525612  0.398666  1.199767  0.519866 
657.000000  19.256555  -5.127169  -2.517814  0.397260  1.200143  0.520050 
662.475000  19.262513  -5.109167  -2.510013  0.395852  1.200518  0.520234 
667.950000  19.268451  -5.091159  -2.502210  0.394445  1.200891  0.520418 
673.425000  19.274368  -5.073145  -2.494404  0.393037  1.201263  0.520601 
678.900000  19.280263  -5.055126  -2.486595  0.391628  1.201634  0.520783 
684.375000  19.286138  -5.037102  -2.478783  0.390219  1.202003  0.520964 
689.850000  19.291991  -5.019072  -2.470968  0.388810  1.202371  0.521146 
695.325000  19.297823  -5.001036  -2.463151  0.387401  1.202738  0.521326 
700.800000  19.303634  -4.982995  -2.455331  0.385991  1.203103  0.521506 
706.275000  19.309424  -4.964949  -2.447509  0.384580  1.203467  0.521686 
711.750000  19.315193  -4.946897  -2.439683  0.383169  1.203830  0.521864 
717.225000  19.320940  -4.928839  -2.431855  0.381758  1.204191  0.522043 
722.700000  19.326667  -4.910776  -2.424025  0.380347  1.204552  0.522220 
728.175000  19.332372  -4.892708  -2.416191  0.378935  1.204910  0.522397 
733.650000  19.338056  -4.874634  -2.408356  0.377522  1.205268  0.522574 
739.125000  19.343719  -4.856555  -2.400517  0.376110  1.205624  0.522750 
744.600000  19.349360  -4.838471  -2.392676  0.374697  1.205979  0.522925 
750.075000  19.354981  -4.820381  -2.384832  0.373283  1.206332  0.523100 
755.550000  19.360580  -4.802286  -2.376985  0.371869  1.206684  0.523274 
761.025000  19.366158  -4.784186  -2.369136  0.370455  1.207035  0.523448 
766.500000  19.371715  -4.766081  -2.361284  0.369040  1.207385  0.523621 
771.975000  19.377251  -4.747970  -2.353430  0.367625  1.207733  0.523793 
777.450000  19.382765  -4.729854  -2.345573  0.366210  1.208080  0.523965 
782.925000  19.388258  -4.711733  -2.337714  0.364794  1.208425  0.524137 
788.400000  19.393730  -4.693606  -2.329852  0.363378  1.208769  0.524307 
793.875000  19.399181  -4.675475  -2.321987  0.361961  1.209112  0.524478 
799.350000  19.404610  -4.657338  -2.314120  0.360544  1.209453  0.524647 
804.825000  19.410018  -4.639196  -2.306250  0.359127  1.209794  0.524816 
810.300000  19.415405  -4.621049  -2.298378  0.357709  1.210132  0.524985 
815.775000  19.420771  -4.602897  -2.290503  0.356291  1.210470  0.525152 
821.250000  19.426115  -4.584740  -2.282626  0.354873  1.210806  0.525320 
826.725000  19.431438  -4.566578  -2.274746  0.353454  1.211141  0.525486 
832.200000  19.436740  -4.548411  -2.266864  0.352035  1.211474  0.525653 
837.675000  19.442021  -4.530239  -2.258979  0.350616  1.211807  0.525818 
843.150000  19.447280  -4.512062  -2.251092  0.349196  1.212138  0.525983 
848.625000  19.452518  -4.493880  -2.243202  0.347776  1.212467  0.526147 
854.100000  19.457734  -4.475693  -2.235310  0.346355  1.212795  0.526311 
859.575000  19.462930  -4.457501  -2.227415  0.344934  1.213122  0.526475 
865.050000  19.468104  -4.439304  -2.219518  0.343513  1.213448  0.526637 
870.525000  19.473257  -4.421102  -2.211618  0.342091  1.213772  0.526799 
876.000000  19.478388  -4.402896  -2.203717  0.340669  1.214095  0.526961 
881.475000  19.483498  -4.384684  -2.195812  0.339247  1.214416  0.527122 
886.950000  19.488587  -4.366468  -2.187905  0.337824  1.214736  0.527282 
892.425000  19.493654  -4.348247  -2.179996  0.336401  1.215055  0.527442 
897.900000  19.498700  -4.330021  -2.172084  0.334978  1.215373  0.527601 
903.375000  19.503725  -4.311791  -2.164170  0.333554  1.215689  0.527760 
908.850000  19.508728  -4.293555  -2.156254  0.332130  1.216004  0.527918 
914.325000  19.513710  -4.275315  -2.148335  0.330706  1.216317  0.528075 
919.800000  19.518671  -4.257071  -2.140414  0.329281  1.216629  0.528232 
925.275000  19.523610  -4.238821  -2.132491  0.327856  1.216940  0.528388 
930.750000  19.528528  -4.220567  -2.124565  0.326431  1.217249  0.528544 
936.225000  19.533424  -4.202308  -2.116637  0.325005  1.217558  0.528699 
941.700000  19.538299  -4.184045  -2.108706  0.323579  1.217864  0.528853 
947.175000  19.543153  -4.165777  -2.100773  0.322152  1.218170  0.529007 
952.650000  19.547985  -4.147504  -2.092838  0.320726  1.218474  0.529161 
