  Día         X          Y          Z         VX         VY         VZ 
163.016300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
164.016400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
165.016500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
166.016600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
167.016700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
168.016800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
169.016900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
170.017000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
171.017100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
172.017200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
173.017300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
174.017400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
175.017500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
176.017600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
177.017700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
178.017800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
179.017900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
180.018000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
181.018100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
182.018200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
183.018300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
184.018400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
185.018500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
186.018600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
187.018700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
188.018800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
189.018900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
190.019000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
191.019100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
192.019200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
193.019300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
194.019400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
195.019500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
196.019600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
197.019700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
198.019800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
199.019900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
200.020000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
201.020100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
202.020200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
203.020300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
204.020400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
205.020500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
206.020600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
207.020700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
208.020800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
209.020900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
210.021000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
211.021100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
212.021200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
213.021300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
214.021400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
215.021500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
216.021600  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
217.021700  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
218.021800  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
219.021900  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
220.022000  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
221.022100  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
222.022200  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
223.022300  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
224.022400  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
225.022500  -0.388956  -0.566700  -0.230345  6.180716  -3.503724  -1.967484 
