  Día         X          Y          Z         VX         VY         VZ 
40.515000  -3.962213  7.474704  3.314330  -1.942068  -0.859884  0.232678 
40.880000  -3.964155  7.473844  3.314563  -1.941860  -0.860278  0.232504 
41.245000  -3.966097  7.472984  3.314795  -1.941651  -0.860671  0.232329 
41.610000  -3.968039  7.472123  3.315027  -1.941443  -0.861064  0.232155 
41.975000  -3.969980  7.471262  3.315260  -1.941234  -0.861458  0.231980 
42.340000  -3.971922  7.470401  3.315492  -1.941025  -0.861851  0.231806 
42.705000  -3.973863  7.469539  3.315723  -1.940816  -0.862244  0.231631 
43.070000  -3.975803  7.468677  3.315955  -1.940607  -0.862637  0.231457 
43.435000  -3.977744  7.467814  3.316186  -1.940398  -0.863030  0.231283 
43.800000  -3.979684  7.466951  3.316418  -1.940188  -0.863422  0.231108 
44.165000  -3.981625  7.466088  3.316649  -1.939979  -0.863815  0.230934 
44.530000  -3.983565  7.465224  3.316880  -1.939770  -0.864208  0.230759 
44.895000  -3.985504  7.464360  3.317110  -1.939560  -0.864600  0.230585 
45.260000  -3.987444  7.463495  3.317341  -1.939351  -0.864993  0.230410 
45.625000  -3.989383  7.462630  3.317571  -1.939141  -0.865385  0.230236 
45.990000  -3.991322  7.461765  3.317802  -1.938931  -0.865778  0.230062 
46.355000  -3.993261  7.460899  3.318032  -1.938721  -0.866170  0.229887 
46.720000  -3.995200  7.460033  3.318262  -1.938512  -0.866562  0.229713 
47.085000  -3.997138  7.459166  3.318491  -1.938302  -0.866954  0.229538 
47.450000  -3.999077  7.458299  3.318721  -1.938091  -0.867346  0.229364 
47.815000  -4.001015  7.457432  3.318950  -1.937881  -0.867738  0.229189 
48.180000  -4.002953  7.456564  3.319179  -1.937671  -0.868130  0.229015 
48.545000  -4.004890  7.455696  3.319408  -1.937461  -0.868522  0.228841 
48.910000  -4.006828  7.454827  3.319637  -1.937250  -0.868914  0.228666 
49.275000  -4.008765  7.453959  3.319866  -1.937040  -0.869306  0.228492 
49.640000  -4.010702  7.453089  3.320094  -1.936829  -0.869697  0.228317 
50.005000  -4.012639  7.452220  3.320323  -1.936618  -0.870089  0.228143 
50.370000  -4.014576  7.451349  3.320551  -1.936408  -0.870480  0.227968 
50.735000  -4.016512  7.450479  3.320779  -1.936197  -0.870872  0.227794 
51.100000  -4.018448  7.449608  3.321007  -1.935986  -0.871263  0.227620 
51.465000  -4.020384  7.448737  3.321234  -1.935775  -0.871654  0.227445 
51.830000  -4.022320  7.447865  3.321462  -1.935564  -0.872045  0.227271 
52.195000  -4.024256  7.446993  3.321689  -1.935352  -0.872436  0.227096 
52.560000  -4.026191  7.446121  3.321916  -1.935141  -0.872827  0.226922 
52.925000  -4.028126  7.445248  3.322143  -1.934930  -0.873218  0.226748 
53.290000  -4.030061  7.444375  3.322370  -1.934718  -0.873609  0.226573 
53.655000  -4.031996  7.443501  3.322596  -1.934507  -0.874000  0.226399 
54.020000  -4.033930  7.442627  3.322823  -1.934295  -0.874391  0.226224 
54.385000  -4.035865  7.441753  3.323049  -1.934083  -0.874781  0.226050 
54.750000  -4.037799  7.440878  3.323275  -1.933871  -0.875172  0.225876 
55.115000  -4.039732  7.440003  3.323501  -1.933660  -0.875562  0.225701 
55.480000  -4.041666  7.439127  3.323727  -1.933448  -0.875953  0.225527 
55.845000  -4.043600  7.438251  3.323952  -1.933236  -0.876343  0.225352 
56.210000  -4.045533  7.437375  3.324178  -1.933023  -0.876733  0.225178 
56.575000  -4.047466  7.436498  3.324403  -1.932811  -0.877124  0.225004 
56.940000  -4.049399  7.435621  3.324628  -1.932599  -0.877514  0.224829 
57.305000  -4.051331  7.434743  3.324853  -1.932386  -0.877904  0.224655 
57.670000  -4.053264  7.433866  3.325077  -1.932174  -0.878294  0.224480 
58.035000  -4.055196  7.432987  3.325302  -1.931961  -0.878684  0.224306 
58.400000  -4.057128  7.432109  3.325526  -1.931749  -0.879073  0.224132 
58.765000  -4.059060  7.431230  3.325750  -1.931536  -0.879463  0.223957 
59.130000  -4.060991  7.430350  3.325974  -1.931323  -0.879853  0.223783 
59.495000  -4.062922  7.429470  3.326198  -1.931110  -0.880242  0.223608 
59.860000  -4.064853  7.428590  3.326421  -1.930897  -0.880632  0.223434 
60.225000  -4.066784  7.427709  3.326645  -1.930684  -0.881021  0.223260 
60.590000  -4.068715  7.426828  3.326868  -1.930471  -0.881411  0.223085 
60.955000  -4.070646  7.425947  3.327091  -1.930258  -0.881800  0.222911 
61.320000  -4.072576  7.425065  3.327314  -1.930044  -0.882189  0.222737 
61.685000  -4.074506  7.424183  3.327537  -1.929831  -0.882578  0.222562 
62.050000  -4.076436  7.423300  3.327759  -1.929617  -0.882967  0.222388 
62.415000  -4.078365  7.422417  3.327982  -1.929404  -0.883356  0.222213 
62.780000  -4.080295  7.421534  3.328204  -1.929190  -0.883745  0.222039 
63.145000  -4.082224  7.420650  3.328426  -1.928976  -0.884134  0.221865 
63.510000  -4.084153  7.419766  3.328648  -1.928762  -0.884523  0.221690 
63.875000  -4.086082  7.418882  3.328870  -1.928548  -0.884912  0.221516 
64.240000  -4.088010  7.417997  3.329091  -1.928334  -0.885300  0.221342 
64.605000  -4.089939  7.417111  3.329312  -1.928120  -0.885689  0.221167 
64.970000  -4.091867  7.416226  3.329534  -1.927906  -0.886077  0.220993 
65.335000  -4.093795  7.415340  3.329755  -1.927692  -0.886466  0.220818 
65.700000  -4.095722  7.414453  3.329975  -1.927477  -0.886854  0.220644 
66.065000  -4.097650  7.413566  3.330196  -1.927263  -0.887242  0.220470 
66.430000  -4.099577  7.412679  3.330417  -1.927048  -0.887630  0.220295 
66.795000  -4.101504  7.411791  3.330637  -1.926834  -0.888018  0.220121 
67.160000  -4.103431  7.410903  3.330857  -1.926619  -0.888406  0.219947 
67.525000  -4.105357  7.410015  3.331077  -1.926404  -0.888794  0.219772 
67.890000  -4.107284  7.409126  3.331297  -1.926189  -0.889182  0.219598 
68.255000  -4.109210  7.408237  3.331516  -1.925974  -0.889570  0.219424 
68.620000  -4.111136  7.407347  3.331736  -1.925759  -0.889958  0.219249 
68.985000  -4.113062  7.406458  3.331955  -1.925544  -0.890345  0.219075 
69.350000  -4.114987  7.405567  3.332174  -1.925329  -0.890733  0.218900 
69.715000  -4.116913  7.404676  3.332393  -1.925114  -0.891120  0.218726 
70.080000  -4.118838  7.403785  3.332612  -1.924898  -0.891508  0.218552 
70.445000  -4.120763  7.402894  3.332830  -1.924683  -0.891895  0.218377 
70.810000  -4.122687  7.402002  3.333049  -1.924467  -0.892282  0.218203 
71.175000  -4.124612  7.401110  3.333267  -1.924251  -0.892670  0.218029 
71.540000  -4.126536  7.400217  3.333485  -1.924036  -0.893057  0.217854 
71.905000  -4.128460  7.399324  3.333703  -1.923820  -0.893444  0.217680 
72.270000  -4.130384  7.398430  3.333920  -1.923604  -0.893831  0.217506 
72.635000  -4.132308  7.397537  3.334138  -1.923388  -0.894218  0.217331 
73.000000  -4.134231  7.396642  3.334355  -1.923172  -0.894604  0.217157 
73.365000  -4.136154  7.395748  3.334572  -1.922956  -0.894991  0.216983 
73.730000  -4.138077  7.394853  3.334789  -1.922740  -0.895378  0.216808 
74.095000  -4.140000  7.393957  3.335006  -1.922523  -0.895764  0.216634 
74.460000  -4.141922  7.393062  3.335223  -1.922307  -0.896151  0.216460 
74.825000  -4.143845  7.392166  3.335439  -1.922090  -0.896537  0.216285 
75.190000  -4.145767  7.391269  3.335656  -1.921874  -0.896924  0.216111 
75.555000  -4.147689  7.390372  3.335872  -1.921657  -0.897310  0.215937 
75.920000  -4.149610  7.389475  3.336088  -1.921440  -0.897696  0.215762 
76.285000  -4.151532  7.388577  3.336303  -1.921224  -0.898082  0.215588 
76.650000  -4.153453  7.387679  3.336519  -1.921007  -0.898468  0.215414 
77.015000  -4.155374  7.386780  3.336734  -1.920790  -0.898854  0.215239 
77.380000  -4.157295  7.385882  3.336950  -1.920573  -0.899240  0.215065 
77.745000  -4.159215  7.384982  3.337165  -1.920355  -0.899626  0.214891 
78.110000  -4.161136  7.384083  3.337380  -1.920138  -0.900012  0.214717 
78.475000  -4.163056  7.383183  3.337594  -1.919921  -0.900397  0.214542 
78.840000  -4.164976  7.382282  3.337809  -1.919703  -0.900783  0.214368 
79.205000  -4.166895  7.381382  3.338023  -1.919486  -0.901168  0.214194 
79.570000  -4.168815  7.380480  3.338237  -1.919268  -0.901554  0.214019 
79.935000  -4.170734  7.379579  3.338451  -1.919051  -0.901939  0.213845 
80.300000  -4.172653  7.378677  3.338665  -1.918833  -0.902325  0.213671 
80.665000  -4.174572  7.377775  3.338879  -1.918615  -0.902710  0.213496 
81.030000  -4.176491  7.376872  3.339092  -1.918397  -0.903095  0.213322 
81.395000  -4.178409  7.375969  3.339306  -1.918179  -0.903480  0.213148 
81.760000  -4.180327  7.375065  3.339519  -1.917961  -0.903865  0.212973 
82.125000  -4.182245  7.374161  3.339732  -1.917743  -0.904250  0.212799 
82.490000  -4.184163  7.373257  3.339945  -1.917525  -0.904635  0.212625 
82.855000  -4.186080  7.372353  3.340157  -1.917306  -0.905019  0.212451 
83.220000  -4.187998  7.371448  3.340370  -1.917088  -0.905404  0.212276 
83.585000  -4.189915  7.370542  3.340582  -1.916869  -0.905789  0.212102 
83.950000  -4.191832  7.369636  3.340794  -1.916651  -0.906173  0.211928 
84.315000  -4.193748  7.368730  3.341006  -1.916432  -0.906558  0.211753 
84.680000  -4.195665  7.367824  3.341218  -1.916213  -0.906942  0.211579 
85.045000  -4.197581  7.366917  3.341429  -1.915994  -0.907326  0.211405 
85.410000  -4.199497  7.366009  3.341641  -1.915775  -0.907711  0.211231 
85.775000  -4.201413  7.365102  3.341852  -1.915556  -0.908095  0.211056 
86.140000  -4.203328  7.364194  3.342063  -1.915337  -0.908479  0.210882 
86.505000  -4.205244  7.363285  3.342274  -1.915118  -0.908863  0.210708 
86.870000  -4.207159  7.362376  3.342485  -1.914899  -0.909247  0.210534 
87.235000  -4.209074  7.361467  3.342695  -1.914680  -0.909631  0.210359 
87.600000  -4.210988  7.360557  3.342906  -1.914460  -0.910014  0.210185 
87.965000  -4.212903  7.359647  3.343116  -1.914241  -0.910398  0.210011 
88.330000  -4.214817  7.358737  3.343326  -1.914021  -0.910782  0.209837 
88.695000  -4.216731  7.357826  3.343536  -1.913801  -0.911165  0.209662 
89.060000  -4.218645  7.356915  3.343745  -1.913582  -0.911549  0.209488 
89.425000  -4.220558  7.356003  3.343955  -1.913362  -0.911932  0.209314 
89.790000  -4.222472  7.355091  3.344164  -1.913142  -0.912315  0.209140 
90.155000  -4.224385  7.354179  3.344373  -1.912922  -0.912699  0.208965 
90.520000  -4.226298  7.353266  3.344582  -1.912702  -0.913082  0.208791 
90.885000  -4.228211  7.352353  3.344791  -1.912482  -0.913465  0.208617 
91.250000  -4.230123  7.351440  3.345000  -1.912261  -0.913848  0.208443 
91.615000  -4.232035  7.350526  3.345208  -1.912041  -0.914231  0.208268 
91.980000  -4.233947  7.349612  3.345416  -1.911821  -0.914614  0.208094 
92.345000  -4.235859  7.348697  3.345624  -1.911600  -0.914996  0.207920 
92.710000  -4.237771  7.347782  3.345832  -1.911379  -0.915379  0.207746 
93.075000  -4.239682  7.346867  3.346040  -1.911159  -0.915762  0.207571 
93.440000  -4.241593  7.345951  3.346248  -1.910938  -0.916144  0.207397 
93.805000  -4.243504  7.345035  3.346455  -1.910717  -0.916527  0.207223 
94.170000  -4.245415  7.344118  3.346662  -1.910496  -0.916909  0.207049 
94.535000  -4.247325  7.343202  3.346869  -1.910275  -0.917292  0.206874 
94.900000  -4.249236  7.342284  3.347076  -1.910054  -0.917674  0.206700 
95.265000  -4.251146  7.341367  3.347283  -1.909833  -0.918056  0.206526 
95.630000  -4.253056  7.340448  3.347489  -1.909612  -0.918438  0.206352 
95.995000  -4.254965  7.339530  3.347696  -1.909390  -0.918820  0.206178 
96.360000  -4.256875  7.338611  3.347902  -1.909169  -0.919202  0.206003 
96.725000  -4.258784  7.337692  3.348108  -1.908947  -0.919584  0.205829 
97.090000  -4.260693  7.336772  3.348314  -1.908726  -0.919966  0.205655 
97.455000  -4.262601  7.335852  3.348519  -1.908504  -0.920347  0.205481 
97.820000  -4.264510  7.334932  3.348725  -1.908282  -0.920729  0.205307 
98.185000  -4.266418  7.334011  3.348930  -1.908061  -0.921111  0.205132 
98.550000  -4.268326  7.333090  3.349135  -1.907839  -0.921492  0.204958 
98.915000  -4.270234  7.332169  3.349340  -1.907617  -0.921873  0.204784 
99.280000  -4.272142  7.331247  3.349545  -1.907395  -0.922255  0.204610 
99.645000  -4.274049  7.330325  3.349750  -1.907172  -0.922636  0.204436 
100.010000  -4.275956  7.329402  3.349954  -1.906950  -0.923017  0.204261 
100.375000  -4.277863  7.328479  3.350158  -1.906728  -0.923398  0.204087 
100.740000  -4.279770  7.327556  3.350362  -1.906505  -0.923779  0.203913 
101.105000  -4.281677  7.326632  3.350566  -1.906283  -0.924160  0.203739 
101.470000  -4.283583  7.325708  3.350770  -1.906060  -0.924541  0.203565 
101.835000  -4.285489  7.324783  3.350974  -1.905838  -0.924922  0.203391 
102.200000  -4.287395  7.323858  3.351177  -1.905615  -0.925303  0.203216 
102.565000  -4.289300  7.322933  3.351380  -1.905392  -0.925683  0.203042 
102.930000  -4.291206  7.322007  3.351583  -1.905169  -0.926064  0.202868 
103.295000  -4.293111  7.321081  3.351786  -1.904946  -0.926444  0.202694 
103.660000  -4.295016  7.320155  3.351989  -1.904723  -0.926825  0.202520 
104.025000  -4.296921  7.319228  3.352191  -1.904500  -0.927205  0.202346 
104.390000  -4.298825  7.318301  3.352394  -1.904277  -0.927585  0.202171 
104.755000  -4.300729  7.317373  3.352596  -1.904053  -0.927965  0.201997 
105.120000  -4.302633  7.316445  3.352798  -1.903830  -0.928346  0.201823 
105.485000  -4.304537  7.315517  3.353000  -1.903607  -0.928726  0.201649 
105.850000  -4.306441  7.314588  3.353201  -1.903383  -0.929106  0.201475 
106.215000  -4.308344  7.313659  3.353403  -1.903159  -0.929485  0.201301 
106.580000  -4.310247  7.312729  3.353604  -1.902936  -0.929865  0.201126 
106.945000  -4.312150  7.311800  3.353805  -1.902712  -0.930245  0.200952 
107.310000  -4.314053  7.310869  3.354006  -1.902488  -0.930625  0.200778 
107.675000  -4.315956  7.309939  3.354207  -1.902264  -0.931004  0.200604 
108.040000  -4.317858  7.309008  3.354408  -1.902040  -0.931384  0.200430 
108.405000  -4.319760  7.308076  3.354608  -1.901816  -0.931763  0.200256 
108.770000  -4.321662  7.307145  3.354808  -1.901591  -0.932142  0.200082 
109.135000  -4.323563  7.306212  3.355008  -1.901367  -0.932522  0.199908 
109.500000  -4.325465  7.305280  3.355208  -1.901143  -0.932901  0.199733 
109.865000  -4.327366  7.304347  3.355408  -1.900918  -0.933280  0.199559 
110.230000  -4.329267  7.303414  3.355608  -1.900694  -0.933659  0.199385 
110.595000  -4.331167  7.302480  3.355807  -1.900469  -0.934038  0.199211 
110.960000  -4.333068  7.301546  3.356006  -1.900244  -0.934417  0.199037 
111.325000  -4.334968  7.300612  3.356205  -1.900020  -0.934796  0.198863 
111.690000  -4.336868  7.299677  3.356404  -1.899795  -0.935174  0.198689 
112.055000  -4.338768  7.298742  3.356603  -1.899570  -0.935553  0.198515 
112.420000  -4.340667  7.297806  3.356801  -1.899345  -0.935932  0.198341 
112.785000  -4.342567  7.296870  3.357000  -1.899120  -0.936310  0.198166 
113.150000  -4.344466  7.295934  3.357198  -1.898894  -0.936688  0.197992 
113.515000  -4.346365  7.294997  3.357396  -1.898669  -0.937067  0.197818 
113.880000  -4.348263  7.294060  3.357594  -1.898444  -0.937445  0.197644 
114.245000  -4.350162  7.293123  3.357791  -1.898218  -0.937823  0.197470 
114.610000  -4.352060  7.292185  3.357989  -1.897993  -0.938201  0.197296 
114.975000  -4.353958  7.291247  3.358186  -1.897767  -0.938579  0.197122 
115.340000  -4.355856  7.290308  3.358383  -1.897541  -0.938957  0.196948 
115.705000  -4.357753  7.289369  3.358580  -1.897316  -0.939335  0.196774 
116.070000  -4.359651  7.288430  3.358777  -1.897090  -0.939713  0.196600 
116.435000  -4.361548  7.287490  3.358973  -1.896864  -0.940091  0.196426 
116.800000  -4.363445  7.286550  3.359170  -1.896638  -0.940468  0.196252 
117.165000  -4.365341  7.285610  3.359366  -1.896412  -0.940846  0.196078 
117.530000  -4.367238  7.284669  3.359562  -1.896186  -0.941223  0.195903 
117.895000  -4.369134  7.283727  3.359758  -1.895959  -0.941601  0.195729 
118.260000  -4.371030  7.282786  3.359954  -1.895733  -0.941978  0.195555 
118.625000  -4.372926  7.281844  3.360149  -1.895507  -0.942355  0.195381 
118.990000  -4.374821  7.280902  3.360345  -1.895280  -0.942733  0.195207 
119.355000  -4.376716  7.279959  3.360540  -1.895053  -0.943110  0.195033 
119.720000  -4.378611  7.279016  3.360735  -1.894827  -0.943487  0.194859 
120.085000  -4.380506  7.278072  3.360930  -1.894600  -0.943864  0.194685 
120.450000  -4.382401  7.277128  3.361125  -1.894373  -0.944241  0.194511 
120.815000  -4.384295  7.276184  3.361319  -1.894146  -0.944617  0.194337 
121.180000  -4.386189  7.275239  3.361513  -1.893919  -0.944994  0.194163 
121.545000  -4.388083  7.274294  3.361708  -1.893692  -0.945371  0.193989 
121.910000  -4.389977  7.273349  3.361902  -1.893465  -0.945747  0.193815 
122.275000  -4.391871  7.272403  3.362095  -1.893238  -0.946124  0.193641 
122.640000  -4.393764  7.271457  3.362289  -1.893010  -0.946500  0.193467 
123.005000  -4.395657  7.270511  3.362482  -1.892783  -0.946877  0.193293 
123.370000  -4.397550  7.269564  3.362676  -1.892556  -0.947253  0.193119 
123.735000  -4.399442  7.268617  3.362869  -1.892328  -0.947629  0.192945 
124.100000  -4.401334  7.267669  3.363062  -1.892100  -0.948005  0.192771 
124.465000  -4.403227  7.266721  3.363255  -1.891873  -0.948381  0.192597 
124.830000  -4.405118  7.265773  3.363447  -1.891645  -0.948757  0.192423 
125.195000  -4.407010  7.264824  3.363640  -1.891417  -0.949133  0.192249 
125.560000  -4.408901  7.263875  3.363832  -1.891189  -0.949509  0.192075 
125.925000  -4.410793  7.262925  3.364024  -1.890961  -0.949884  0.191901 
126.290000  -4.412684  7.261975  3.364216  -1.890733  -0.950260  0.191727 
126.655000  -4.414574  7.261025  3.364408  -1.890505  -0.950636  0.191553 
127.020000  -4.416465  7.260074  3.364599  -1.890276  -0.951011  0.191379 
127.385000  -4.418355  7.259123  3.364791  -1.890048  -0.951387  0.191205 
127.750000  -4.420245  7.258172  3.364982  -1.889820  -0.951762  0.191031 
128.115000  -4.422135  7.257220  3.365173  -1.889591  -0.952137  0.190857 
128.480000  -4.424025  7.256268  3.365364  -1.889362  -0.952512  0.190683 
128.845000  -4.425914  7.255316  3.365554  -1.889134  -0.952887  0.190509 
129.210000  -4.427803  7.254363  3.365745  -1.888905  -0.953262  0.190335 
129.575000  -4.429692  7.253409  3.365935  -1.888676  -0.953637  0.190161 
129.940000  -4.431581  7.252456  3.366125  -1.888447  -0.954012  0.189987 
