  Día         X          Y          Z         VX         VY         VZ 
492.750000  19.065485  -5.670367  -2.753035  0.439736  1.188131  0.514189 
496.400000  19.069882  -5.658485  -2.747894  0.438807  1.188408  0.514323 
500.050000  19.074270  -5.646601  -2.742750  0.437877  1.188684  0.514457 
503.700000  19.078649  -5.634714  -2.737606  0.436947  1.188959  0.514591 
507.350000  19.083019  -5.622825  -2.732460  0.436017  1.189234  0.514724 
511.000000  19.087379  -5.610932  -2.727313  0.435086  1.189508  0.514857 
514.650000  19.091730  -5.599037  -2.722164  0.434156  1.189781  0.514990 
518.300000  19.096071  -5.587140  -2.717014  0.433225  1.190054  0.515123 
521.950000  19.100404  -5.575239  -2.711863  0.432294  1.190327  0.515256 
525.600000  19.104726  -5.563336  -2.706710  0.431363  1.190598  0.515388 
529.250000  19.109040  -5.551430  -2.701556  0.430432  1.190870  0.515520 
532.900000  19.113344  -5.539521  -2.696401  0.429500  1.191140  0.515651 
536.550000  19.117639  -5.527610  -2.691245  0.428568  1.191410  0.515783 
540.200000  19.121925  -5.515696  -2.686087  0.427637  1.191680  0.515914 
543.850000  19.126201  -5.503779  -2.680928  0.426704  1.191949  0.516045 
547.500000  19.130469  -5.491859  -2.675767  0.425772  1.192217  0.516176 
551.150000  19.134726  -5.479937  -2.670606  0.424840  1.192485  0.516306 
554.800000  19.138975  -5.468012  -2.665442  0.423907  1.192752  0.516436 
558.450000  19.143214  -5.456085  -2.660278  0.422974  1.193018  0.516566 
562.100000  19.147443  -5.444155  -2.655112  0.422041  1.193284  0.516696 
565.750000  19.151664  -5.432222  -2.649945  0.421108  1.193549  0.516825 
569.400000  19.155875  -5.420286  -2.644777  0.420174  1.193814  0.516954 
573.050000  19.160077  -5.408348  -2.639608  0.419241  1.194078  0.517083 
576.700000  19.164269  -5.396407  -2.634437  0.418307  1.194342  0.517212 
580.350000  19.168452  -5.384464  -2.629265  0.417373  1.194605  0.517340 
584.000000  19.172626  -5.372518  -2.624091  0.416438  1.194867  0.517469 
587.650000  19.176790  -5.360569  -2.618917  0.415504  1.195129  0.517596 
591.300000  19.180945  -5.348618  -2.613741  0.414569  1.195391  0.517724 
594.950000  19.185091  -5.336664  -2.608563  0.413635  1.195651  0.517851 
598.600000  19.189227  -5.324707  -2.603385  0.412700  1.195911  0.517979 
602.250000  19.193354  -5.312748  -2.598205  0.411765  1.196171  0.518105 
605.900000  19.197472  -5.300787  -2.593024  0.410829  1.196430  0.518232 
609.550000  19.201580  -5.288822  -2.587842  0.409894  1.196688  0.518358 
613.200000  19.205679  -5.276855  -2.582658  0.408958  1.196946  0.518485 
616.850000  19.209769  -5.264886  -2.577473  0.408022  1.197203  0.518610 
620.500000  19.213849  -5.252914  -2.572287  0.407086  1.197459  0.518736 
624.150000  19.217920  -5.240939  -2.567100  0.406150  1.197715  0.518861 
627.800000  19.221981  -5.228962  -2.561911  0.405213  1.197971  0.518986 
631.450000  19.226033  -5.216983  -2.556721  0.404277  1.198226  0.519111 
635.100000  19.230076  -5.205000  -2.551530  0.403340  1.198480  0.519236 
638.750000  19.234110  -5.193015  -2.546338  0.402403  1.198733  0.519360 
642.400000  19.238134  -5.181028  -2.541144  0.401466  1.198986  0.519484 
646.050000  19.242148  -5.169038  -2.535949  0.400528  1.199239  0.519608 
649.700000  19.246154  -5.157046  -2.530753  0.399591  1.199491  0.519732 
653.350000  19.250150  -5.145051  -2.525556  0.398653  1.199742  0.519855 
657.000000  19.254136  -5.133054  -2.520358  0.397715  1.199993  0.519978 
660.650000  19.258113  -5.121054  -2.515158  0.396777  1.200243  0.520101 
664.300000  19.262081  -5.109051  -2.509957  0.395839  1.200492  0.520223 
667.950000  19.266039  -5.097046  -2.504754  0.394900  1.200741  0.520346 
671.600000  19.269988  -5.085039  -2.499551  0.393962  1.200989  0.520468 
675.250000  19.273928  -5.073029  -2.494346  0.393023  1.201237  0.520589 
678.900000  19.277858  -5.061017  -2.489140  0.392084  1.201484  0.520711 
682.550000  19.281779  -5.049002  -2.483933  0.391145  1.201731  0.520832 
686.200000  19.285690  -5.036984  -2.478725  0.390205  1.201977  0.520953 
689.850000  19.289593  -5.024965  -2.473515  0.389266  1.202222  0.521074 
693.500000  19.293485  -5.012942  -2.468305  0.388326  1.202467  0.521194 
697.150000  19.297368  -5.000918  -2.463093  0.387386  1.202711  0.521315 
700.800000  19.301242  -4.988891  -2.457880  0.386446  1.202955  0.521435 
704.450000  19.305107  -4.976861  -2.452665  0.385506  1.203198  0.521554 
708.100000  19.308962  -4.964829  -2.447450  0.384566  1.203440  0.521674 
711.750000  19.312808  -4.952795  -2.442233  0.383625  1.203682  0.521793 
715.400000  19.316644  -4.940758  -2.437015  0.382684  1.203923  0.521912 
719.050000  19.320471  -4.928719  -2.431796  0.381743  1.204164  0.522031 
722.700000  19.324288  -4.916677  -2.426576  0.380802  1.204404  0.522149 
726.350000  19.328096  -4.904633  -2.421354  0.379861  1.204644  0.522267 
730.000000  19.331895  -4.892587  -2.416132  0.378920  1.204883  0.522385 
733.650000  19.335684  -4.880538  -2.410908  0.377978  1.205121  0.522503 
737.300000  19.339464  -4.868487  -2.405683  0.377036  1.205359  0.522620 
740.950000  19.343234  -4.856433  -2.400456  0.376094  1.205596  0.522738 
744.600000  19.346995  -4.844377  -2.395229  0.375152  1.205832  0.522855 
748.250000  19.350746  -4.832319  -2.390000  0.374210  1.206068  0.522971 
751.900000  19.354489  -4.820258  -2.384771  0.373267  1.206304  0.523088 
755.550000  19.358221  -4.808195  -2.379540  0.372325  1.206538  0.523204 
759.200000  19.361944  -4.796130  -2.374308  0.371382  1.206772  0.523320 
762.850000  19.365658  -4.784062  -2.369075  0.370439  1.207006  0.523435 
766.500000  19.369363  -4.771992  -2.363840  0.369496  1.207239  0.523551 
770.150000  19.373058  -4.759919  -2.358605  0.368552  1.207471  0.523666 
773.800000  19.376743  -4.747845  -2.353368  0.367609  1.207703  0.523781 
777.450000  19.380419  -4.735768  -2.348130  0.366665  1.207935  0.523895 
781.100000  19.384086  -4.723688  -2.342891  0.365721  1.208165  0.524010 
784.750000  19.387743  -4.711607  -2.337651  0.364777  1.208395  0.524124 
788.400000  19.391391  -4.699523  -2.332410  0.363833  1.208625  0.524238 
792.050000  19.395029  -4.687436  -2.327168  0.362889  1.208853  0.524351 
795.700000  19.398658  -4.675348  -2.321924  0.361944  1.209082  0.524465 
799.350000  19.402278  -4.663257  -2.316680  0.361000  1.209309  0.524578 
803.000000  19.405888  -4.651164  -2.311434  0.360055  1.209537  0.524690 
806.650000  19.409488  -4.639069  -2.306187  0.359110  1.209763  0.524803 
810.300000  19.413079  -4.626971  -2.300939  0.358165  1.209989  0.524915 
813.950000  19.416661  -4.614871  -2.295690  0.357220  1.210214  0.525027 
817.600000  19.420233  -4.602769  -2.290439  0.356274  1.210439  0.525139 
821.250000  19.423796  -4.590665  -2.285188  0.355328  1.210663  0.525251 
824.900000  19.427349  -4.578558  -2.279935  0.354383  1.210887  0.525362 
828.550000  19.430893  -4.566449  -2.274682  0.353437  1.211110  0.525473 
832.200000  19.434427  -4.554338  -2.269427  0.352491  1.211332  0.525584 
835.850000  19.437952  -4.542225  -2.264171  0.351544  1.211554  0.525694 
839.500000  19.441468  -4.530109  -2.258914  0.350598  1.211775  0.525804 
843.150000  19.444974  -4.517991  -2.253656  0.349651  1.211995  0.525914 
846.800000  19.448470  -4.505871  -2.248397  0.348704  1.212215  0.526024 
850.450000  19.451957  -4.493749  -2.243137  0.347758  1.212435  0.526134 
854.100000  19.455435  -4.481625  -2.237876  0.346810  1.212654  0.526243 
857.750000  19.458903  -4.469498  -2.232613  0.345863  1.212872  0.526352 
861.400000  19.462361  -4.457370  -2.227350  0.344916  1.213089  0.526460 
865.050000  19.465811  -4.445239  -2.222085  0.343968  1.213306  0.526569 
868.700000  19.469250  -4.433106  -2.216819  0.343020  1.213523  0.526677 
872.350000  19.472681  -4.420971  -2.211553  0.342073  1.213739  0.526785 
876.000000  19.476101  -4.408833  -2.206285  0.341125  1.213954  0.526893 
879.650000  19.479512  -4.396694  -2.201016  0.340176  1.214168  0.527000 
883.300000  19.482914  -4.384552  -2.195746  0.339228  1.214383  0.527107 
886.950000  19.486307  -4.372408  -2.190475  0.338280  1.214596  0.527214 
890.600000  19.489689  -4.360262  -2.185203  0.337331  1.214809  0.527321 
894.250000  19.493063  -4.348114  -2.179929  0.336382  1.215021  0.527427 
897.900000  19.496426  -4.335964  -2.174655  0.335433  1.215233  0.527533 
901.550000  19.499781  -4.323812  -2.169380  0.334484  1.215444  0.527639 
905.200000  19.503126  -4.311657  -2.164103  0.333535  1.215654  0.527745 
908.850000  19.506461  -4.299501  -2.158826  0.332585  1.215864  0.527850 
912.500000  19.509787  -4.287342  -2.153547  0.331636  1.216074  0.527955 
916.150000  19.513103  -4.275181  -2.148268  0.330686  1.216282  0.528060 
919.800000  19.516410  -4.263018  -2.142987  0.329736  1.216490  0.528165 
923.450000  19.519707  -4.250853  -2.137706  0.328786  1.216698  0.528269 
927.100000  19.522995  -4.238686  -2.132423  0.327836  1.216905  0.528373 
930.750000  19.526274  -4.226517  -2.127139  0.326885  1.217111  0.528477 
934.400000  19.529542  -4.214346  -2.121854  0.325935  1.217317  0.528580 
938.050000  19.532802  -4.202173  -2.116569  0.324984  1.217522  0.528684 
941.700000  19.536052  -4.189998  -2.111282  0.324034  1.217727  0.528787 
945.350000  19.539292  -4.177821  -2.105994  0.323083  1.217931  0.528889 
949.000000  19.542523  -4.165641  -2.100705  0.322131  1.218134  0.528992 
952.650000  19.545744  -4.153460  -2.095415  0.321180  1.218337  0.529094 
956.300000  19.548956  -4.141277  -2.090124  0.320229  1.218539  0.529196 
959.950000  19.552158  -4.129091  -2.084832  0.319277  1.218740  0.529298 
963.600000  19.555351  -4.116904  -2.079539  0.318326  1.218941  0.529399 
967.250000  19.558534  -4.104714  -2.074245  0.317374  1.219142  0.529501 
970.900000  19.561708  -4.092523  -2.068950  0.316422  1.219342  0.529602 
974.550000  19.564872  -4.080330  -2.063654  0.315470  1.219541  0.529702 
978.200000  19.568027  -4.068134  -2.058357  0.314517  1.219739  0.529803 
981.850000  19.571172  -4.055937  -2.053059  0.313565  1.219937  0.529903 
985.500000  19.574308  -4.043737  -2.047760  0.312612  1.220135  0.530003 
989.150000  19.577434  -4.031536  -2.042460  0.311660  1.220332  0.530103 
992.800000  19.580550  -4.019333  -2.037159  0.310707  1.220528  0.530202 
996.450000  19.583658  -4.007127  -2.031857  0.309754  1.220723  0.530301 
1000.100000  19.586755  -3.994920  -2.026554  0.308801  1.220918  0.530400 
1003.750000  19.589843  -3.982711  -2.021250  0.307847  1.221113  0.530499 
1007.400000  19.592922  -3.970500  -2.015945  0.306894  1.221307  0.530597 
1011.050000  19.595990  -3.958287  -2.010639  0.305940  1.221500  0.530695 
1014.700000  19.599050  -3.946072  -2.005332  0.304987  1.221693  0.530793 
1018.350000  19.602100  -3.933855  -2.000024  0.304033  1.221885  0.530891 
1022.000000  19.605140  -3.921636  -1.994715  0.303079  1.222076  0.530988 
1025.650000  19.608171  -3.909415  -1.989405  0.302125  1.222267  0.531085 
1029.300000  19.611192  -3.897193  -1.984095  0.301170  1.222457  0.531182 
1032.950000  19.614204  -3.884968  -1.978783  0.300216  1.222647  0.531278 
1036.600000  19.617206  -3.872742  -1.973470  0.299262  1.222836  0.531375 
1040.250000  19.620199  -3.860513  -1.968156  0.298307  1.223024  0.531471 
1043.900000  19.623182  -3.848283  -1.962842  0.297352  1.223212  0.531566 
1047.550000  19.626155  -3.836051  -1.957526  0.296397  1.223400  0.531662 
1051.200000  19.629119  -3.823817  -1.952209  0.295442  1.223586  0.531757 
1054.850000  19.632074  -3.811581  -1.946892  0.294487  1.223772  0.531852 
1058.500000  19.635018  -3.799343  -1.941573  0.293531  1.223958  0.531947 
1062.150000  19.637954  -3.787104  -1.936254  0.292576  1.224143  0.532041 
1065.800000  19.640880  -3.774862  -1.930933  0.291620  1.224327  0.532136 
1069.450000  19.643796  -3.762619  -1.925612  0.290664  1.224511  0.532230 
1073.100000  19.646702  -3.750374  -1.920290  0.289708  1.224694  0.532323 
1076.750000  19.649599  -3.738127  -1.914966  0.288752  1.224876  0.532417 
1080.400000  19.652487  -3.725878  -1.909642  0.287796  1.225058  0.532510 
1084.050000  19.655365  -3.713628  -1.904317  0.286840  1.225240  0.532603 
1087.700000  19.658233  -3.701375  -1.898991  0.285883  1.225420  0.532696 
1091.350000  19.661092  -3.689121  -1.893664  0.284927  1.225600  0.532788 
1095.000000  19.663941  -3.676865  -1.888336  0.283970  1.225780  0.532880 
1098.650000  19.666781  -3.664607  -1.883007  0.283013  1.225959  0.532972 
1102.300000  19.669611  -3.652348  -1.877678  0.282056  1.226137  0.533064 
1105.950000  19.672432  -3.640086  -1.872347  0.281099  1.226315  0.533155 
1109.600000  19.675243  -3.627823  -1.867016  0.280142  1.226492  0.533246 
1113.250000  19.678044  -3.615558  -1.861683  0.279184  1.226669  0.533337 
1116.900000  19.680836  -3.603291  -1.856350  0.278227  1.226844  0.533428 
1120.550000  19.683618  -3.591023  -1.851015  0.277269  1.227020  0.533518 
1124.200000  19.686391  -3.578753  -1.845680  0.276311  1.227195  0.533608 
1127.850000  19.689154  -3.566481  -1.840344  0.275353  1.227369  0.533698 
1131.500000  19.691908  -3.554207  -1.835007  0.274395  1.227542  0.533787 
1135.150000  19.694652  -3.541932  -1.829669  0.273437  1.227715  0.533877 
1138.800000  19.697386  -3.529655  -1.824331  0.272479  1.227888  0.533966 
1142.450000  19.700111  -3.517376  -1.818991  0.271520  1.228059  0.534054 
1146.100000  19.702826  -3.505095  -1.813650  0.270562  1.228230  0.534143 
1149.750000  19.705532  -3.492813  -1.808309  0.269603  1.228401  0.534231 
1153.400000  19.708228  -3.480529  -1.802967  0.268644  1.228571  0.534319 
1157.050000  19.710914  -3.468243  -1.797623  0.267685  1.228740  0.534407 
1160.700000  19.713591  -3.455956  -1.792279  0.266726  1.228909  0.534494 
1164.350000  19.716258  -3.443667  -1.786934  0.265767  1.229077  0.534582 
1168.000000  19.718916  -3.431376  -1.781589  0.264808  1.229245  0.534669 
1171.650000  19.721564  -3.419083  -1.776242  0.263848  1.229412  0.534755 
1175.300000  19.724202  -3.406789  -1.770894  0.262889  1.229578  0.534842 
1178.950000  19.726831  -3.394494  -1.765546  0.261929  1.229744  0.534928 
1182.600000  19.729451  -3.382196  -1.760197  0.260969  1.229909  0.535014 
1186.250000  19.732060  -3.369897  -1.754847  0.260009  1.230074  0.535099 
1189.900000  19.734660  -3.357596  -1.749496  0.259049  1.230237  0.535185 
1193.550000  19.737251  -3.345294  -1.744144  0.258089  1.230401  0.535270 
1197.200000  19.739832  -3.332990  -1.738791  0.257129  1.230564  0.535355 
1200.850000  19.742403  -3.320684  -1.733437  0.256168  1.230726  0.535439 
1204.500000  19.744965  -3.308377  -1.728083  0.255208  1.230887  0.535524 
1208.150000  19.747517  -3.296068  -1.722728  0.254247  1.231048  0.535608 
1211.800000  19.750059  -3.283758  -1.717372  0.253286  1.231209  0.535692 
1215.450000  19.752592  -3.271446  -1.712015  0.252326  1.231368  0.535775 
1219.100000  19.755115  -3.259132  -1.706657  0.251364  1.231528  0.535858 
1222.750000  19.757629  -3.246817  -1.701299  0.250403  1.231686  0.535941 
1226.400000  19.760133  -3.234500  -1.695939  0.249442  1.231844  0.536024 
1230.050000  19.762628  -3.222181  -1.690579  0.248481  1.232001  0.536107 
1233.700000  19.765112  -3.209861  -1.685218  0.247519  1.232158  0.536189 
1237.350000  19.767588  -3.197540  -1.679856  0.246558  1.232314  0.536271 
1241.000000  19.770053  -3.185217  -1.674493  0.245596  1.232470  0.536353 
1244.650000  19.772509  -3.172892  -1.669130  0.244634  1.232625  0.536434 
1248.300000  19.774955  -3.160566  -1.663765  0.243672  1.232779  0.536515 
1251.950000  19.777392  -3.148238  -1.658400  0.242710  1.232933  0.536596 
1255.600000  19.779819  -3.135908  -1.653034  0.241748  1.233086  0.536677 
1259.250000  19.782237  -3.123578  -1.647667  0.240785  1.233239  0.536757 
1262.900000  19.784645  -3.111245  -1.642300  0.239823  1.233391  0.536838 
1266.550000  19.787043  -3.098911  -1.636931  0.238860  1.233542  0.536917 
1270.200000  19.789431  -3.086576  -1.631562  0.237898  1.233693  0.536997 
1273.850000  19.791810  -3.074239  -1.626192  0.236935  1.233843  0.537076 
1277.500000  19.794180  -3.061901  -1.620822  0.235972  1.233993  0.537156 
1281.150000  19.796539  -3.049561  -1.615450  0.235009  1.234142  0.537234 
1284.800000  19.798890  -3.037219  -1.610078  0.234046  1.234290  0.537313 
1288.450000  19.801230  -3.024876  -1.604705  0.233083  1.234438  0.537391 
1292.100000  19.803561  -3.012532  -1.599331  0.232119  1.234585  0.537469 
1295.750000  19.805882  -3.000186  -1.593956  0.231156  1.234731  0.537547 
1299.400000  19.808194  -2.987839  -1.588580  0.230192  1.234877  0.537625 
1303.050000  19.810495  -2.975490  -1.583204  0.229229  1.235023  0.537702 
1306.700000  19.812788  -2.963140  -1.577827  0.228265  1.235168  0.537779 
1310.350000  19.815070  -2.950788  -1.572449  0.227301  1.235312  0.537856 
1314.000000  19.817343  -2.938435  -1.567071  0.226337  1.235455  0.537932 
1317.650000  19.819607  -2.926080  -1.561692  0.225373  1.235598  0.538009 
1321.300000  19.821861  -2.913724  -1.556311  0.224409  1.235741  0.538085 
1324.950000  19.824105  -2.901367  -1.550931  0.223444  1.235882  0.538160 
