  Día         X          Y          Z         VX         VY         VZ 
281.050000  -3.207597  -29.723386  -8.219758  1.161570  -0.182598  -0.407352 
284.700000  -3.195981  -29.725212  -8.223832  1.161613  -0.182205  -0.407243 
288.350000  -3.184365  -29.727034  -8.227904  1.161655  -0.181811  -0.407134 
292.000000  -3.172748  -29.728852  -8.231975  1.161697  -0.181417  -0.407025 
295.650000  -3.161131  -29.730666  -8.236046  1.161739  -0.181024  -0.406916 
299.300000  -3.149514  -29.732476  -8.240115  1.161781  -0.180630  -0.406807 
302.950000  -3.137896  -29.734283  -8.244183  1.161823  -0.180237  -0.406698 
306.600000  -3.126278  -29.736085  -8.248250  1.161864  -0.179843  -0.406589 
310.250000  -3.114659  -29.737884  -8.252316  1.161906  -0.179450  -0.406480 
313.900000  -3.103040  -29.739678  -8.256380  1.161947  -0.179056  -0.406371 
317.550000  -3.091421  -29.741469  -8.260444  1.161988  -0.178663  -0.406262 
321.200000  -3.079801  -29.743255  -8.264507  1.162029  -0.178270  -0.406152 
324.850000  -3.068180  -29.745038  -8.268568  1.162070  -0.177877  -0.406043 
328.500000  -3.056560  -29.746817  -8.272629  1.162110  -0.177483  -0.405934 
332.150000  -3.044939  -29.748592  -8.276688  1.162151  -0.177090  -0.405824 
335.800000  -3.033317  -29.750362  -8.280746  1.162191  -0.176697  -0.405715 
339.450000  -3.021695  -29.752129  -8.284803  1.162231  -0.176304  -0.405606 
343.100000  -3.010073  -29.753892  -8.288860  1.162271  -0.175911  -0.405496 
346.750000  -2.998450  -29.755652  -8.292914  1.162311  -0.175518  -0.405387 
350.400000  -2.986827  -29.757407  -8.296968  1.162350  -0.175125  -0.405277 
354.050000  -2.975204  -29.759158  -8.301021  1.162390  -0.174732  -0.405168 
357.700000  -2.963580  -29.760905  -8.305073  1.162429  -0.174339  -0.405058 
361.350000  -2.951955  -29.762649  -8.309123  1.162468  -0.173946  -0.404948 
365.000000  -2.940331  -29.764388  -8.313173  1.162507  -0.173553  -0.404839 
368.650000  -2.928706  -29.766124  -8.317221  1.162546  -0.173160  -0.404729 
372.300000  -2.917080  -29.767855  -8.321269  1.162584  -0.172768  -0.404619 
375.950000  -2.905454  -29.769583  -8.325315  1.162623  -0.172375  -0.404509 
379.600000  -2.893828  -29.771307  -8.329360  1.162661  -0.171982  -0.404400 
383.250000  -2.882202  -29.773027  -8.333404  1.162699  -0.171590  -0.404290 
386.900000  -2.870575  -29.774742  -8.337447  1.162737  -0.171197  -0.404180 
390.550000  -2.858947  -29.776454  -8.341489  1.162775  -0.170805  -0.404070 
394.200000  -2.847319  -29.778162  -8.345529  1.162813  -0.170412  -0.403960 
397.850000  -2.835691  -29.779867  -8.349569  1.162850  -0.170020  -0.403850 
401.500000  -2.824063  -29.781567  -8.353607  1.162888  -0.169627  -0.403740 
405.150000  -2.812434  -29.783263  -8.357645  1.162925  -0.169235  -0.403630 
408.800000  -2.800805  -29.784955  -8.361681  1.162962  -0.168842  -0.403520 
412.450000  -2.789175  -29.786644  -8.365716  1.162999  -0.168450  -0.403410 
416.100000  -2.777545  -29.788328  -8.369750  1.163036  -0.168058  -0.403300 
419.750000  -2.765915  -29.790009  -8.373783  1.163072  -0.167666  -0.403189 
423.400000  -2.754284  -29.791686  -8.377815  1.163109  -0.167273  -0.403079 
427.050000  -2.742653  -29.793358  -8.381846  1.163145  -0.166881  -0.402969 
430.700000  -2.731021  -29.795027  -8.385876  1.163181  -0.166489  -0.402859 
434.350000  -2.719390  -29.796692  -8.389904  1.163217  -0.166097  -0.402748 
438.000000  -2.707757  -29.798353  -8.393932  1.163253  -0.165705  -0.402638 
441.650000  -2.696125  -29.800010  -8.397958  1.163288  -0.165313  -0.402527 
445.300000  -2.684492  -29.801663  -8.401983  1.163324  -0.164921  -0.402417 
448.950000  -2.672859  -29.803312  -8.406008  1.163359  -0.164529  -0.402306 
452.600000  -2.661225  -29.804958  -8.410031  1.163394  -0.164137  -0.402196 
456.250000  -2.649591  -29.806599  -8.414053  1.163429  -0.163746  -0.402085 
459.900000  -2.637957  -29.808236  -8.418073  1.163464  -0.163354  -0.401975 
463.550000  -2.626322  -29.809870  -8.422093  1.163499  -0.162962  -0.401864 
467.200000  -2.614687  -29.811500  -8.426112  1.163533  -0.162570  -0.401753 
470.850000  -2.603052  -29.813125  -8.430129  1.163568  -0.162179  -0.401643 
474.500000  -2.591416  -29.814747  -8.434146  1.163602  -0.161787  -0.401532 
478.150000  -2.579780  -29.816365  -8.438161  1.163636  -0.161395  -0.401421 
481.800000  -2.568144  -29.817979  -8.442175  1.163670  -0.161004  -0.401310 
485.450000  -2.556507  -29.819589  -8.446188  1.163703  -0.160612  -0.401200 
489.100000  -2.544870  -29.821195  -8.450200  1.163737  -0.160221  -0.401089 
492.750000  -2.533233  -29.822797  -8.454211  1.163770  -0.159830  -0.400978 
496.400000  -2.521595  -29.824396  -8.458221  1.163804  -0.159438  -0.400867 
500.050000  -2.509957  -29.825990  -8.462230  1.163837  -0.159047  -0.400756 
503.700000  -2.498319  -29.827580  -8.466237  1.163870  -0.158656  -0.400645 
507.350000  -2.486680  -29.829167  -8.470244  1.163902  -0.158264  -0.400534 
511.000000  -2.475041  -29.830750  -8.474249  1.163935  -0.157873  -0.400423 
514.650000  -2.463402  -29.832328  -8.478253  1.163967  -0.157482  -0.400312 
518.300000  -2.451762  -29.833903  -8.482256  1.164000  -0.157091  -0.400201 
521.950000  -2.440122  -29.835474  -8.486258  1.164032  -0.156700  -0.400089 
525.600000  -2.428482  -29.837041  -8.490259  1.164064  -0.156309  -0.399978 
529.250000  -2.416841  -29.838604  -8.494259  1.164096  -0.155918  -0.399867 
532.900000  -2.405200  -29.840163  -8.498258  1.164127  -0.155527  -0.399756 
536.550000  -2.393559  -29.841719  -8.502255  1.164159  -0.155136  -0.399644 
540.200000  -2.381917  -29.843270  -8.506252  1.164190  -0.154745  -0.399533 
543.850000  -2.370275  -29.844817  -8.510247  1.164221  -0.154355  -0.399422 
547.500000  -2.358633  -29.846361  -8.514241  1.164252  -0.153964  -0.399310 
551.150000  -2.346991  -29.847901  -8.518234  1.164283  -0.153573  -0.399199 
554.800000  -2.335348  -29.849436  -8.522226  1.164314  -0.153182  -0.399087 
558.450000  -2.323705  -29.850968  -8.526217  1.164345  -0.152792  -0.398976 
562.100000  -2.312061  -29.852496  -8.530207  1.164375  -0.152401  -0.398864 
565.750000  -2.300417  -29.854020  -8.534196  1.164405  -0.152011  -0.398752 
569.400000  -2.288773  -29.855540  -8.538183  1.164435  -0.151620  -0.398641 
573.050000  -2.277129  -29.857056  -8.542170  1.164465  -0.151230  -0.398529 
576.700000  -2.265484  -29.858569  -8.546155  1.164495  -0.150839  -0.398417 
580.350000  -2.253839  -29.860077  -8.550139  1.164525  -0.150449  -0.398306 
584.000000  -2.242194  -29.861582  -8.554122  1.164554  -0.150059  -0.398194 
587.650000  -2.230549  -29.863082  -8.558104  1.164583  -0.149668  -0.398082 
591.300000  -2.218903  -29.864579  -8.562085  1.164613  -0.149278  -0.397970 
594.950000  -2.207257  -29.866072  -8.566065  1.164642  -0.148888  -0.397858 
598.600000  -2.195610  -29.867561  -8.570043  1.164670  -0.148498  -0.397747 
602.250000  -2.183964  -29.869046  -8.574021  1.164699  -0.148108  -0.397635 
605.900000  -2.172317  -29.870527  -8.577997  1.164728  -0.147718  -0.397523 
609.550000  -2.160669  -29.872004  -8.581972  1.164756  -0.147328  -0.397411 
613.200000  -2.149022  -29.873477  -8.585946  1.164784  -0.146938  -0.397299 
616.850000  -2.137374  -29.874946  -8.589919  1.164812  -0.146548  -0.397187 
620.500000  -2.125726  -29.876412  -8.593891  1.164840  -0.146158  -0.397074 
624.150000  -2.114077  -29.877873  -8.597862  1.164868  -0.145768  -0.396962 
627.800000  -2.102429  -29.879331  -8.601832  1.164895  -0.145378  -0.396850 
631.450000  -2.090780  -29.880785  -8.605800  1.164923  -0.144988  -0.396738 
635.100000  -2.079131  -29.882235  -8.609767  1.164950  -0.144599  -0.396626 
638.750000  -2.067481  -29.883681  -8.613734  1.164977  -0.144209  -0.396513 
642.400000  -2.055831  -29.885123  -8.617699  1.165004  -0.143820  -0.396401 
646.050000  -2.044181  -29.886561  -8.621663  1.165031  -0.143430  -0.396289 
649.700000  -2.032531  -29.887995  -8.625626  1.165058  -0.143040  -0.396176 
653.350000  -2.020880  -29.889426  -8.629588  1.165084  -0.142651  -0.396064 
657.000000  -2.009229  -29.890852  -8.633548  1.165110  -0.142262  -0.395952 
660.650000  -1.997578  -29.892275  -8.637508  1.165137  -0.141872  -0.395839 
664.300000  -1.985927  -29.893694  -8.641466  1.165163  -0.141483  -0.395727 
667.950000  -1.974275  -29.895108  -8.645423  1.165189  -0.141094  -0.395614 
671.600000  -1.962624  -29.896519  -8.649380  1.165214  -0.140704  -0.395502 
675.250000  -1.950971  -29.897926  -8.653335  1.165240  -0.140315  -0.395389 
678.900000  -1.939319  -29.899330  -8.657288  1.165265  -0.139926  -0.395276 
682.550000  -1.927666  -29.900729  -8.661241  1.165290  -0.139537  -0.395164 
686.200000  -1.916013  -29.902124  -8.665193  1.165315  -0.139148  -0.395051 
689.850000  -1.904360  -29.903516  -8.669143  1.165340  -0.138759  -0.394938 
693.500000  -1.892707  -29.904903  -8.673093  1.165365  -0.138370  -0.394825 
697.150000  -1.881053  -29.906287  -8.677041  1.165390  -0.137981  -0.394713 
700.800000  -1.869399  -29.907667  -8.680988  1.165414  -0.137592  -0.394600 
704.450000  -1.857745  -29.909043  -8.684934  1.165439  -0.137203  -0.394487 
708.100000  -1.846091  -29.910415  -8.688879  1.165463  -0.136814  -0.394374 
711.750000  -1.834436  -29.911783  -8.692823  1.165487  -0.136426  -0.394261 
715.400000  -1.822781  -29.913147  -8.696765  1.165511  -0.136037  -0.394148 
719.050000  -1.811126  -29.914508  -8.700707  1.165534  -0.135648  -0.394035 
722.700000  -1.799471  -29.915864  -8.704647  1.165558  -0.135260  -0.393922 
726.350000  -1.787815  -29.917217  -8.708586  1.165581  -0.134871  -0.393809 
730.000000  -1.776159  -29.918565  -8.712524  1.165604  -0.134483  -0.393696 
733.650000  -1.764503  -29.919910  -8.716461  1.165627  -0.134094  -0.393583 
737.300000  -1.752847  -29.921251  -8.720397  1.165650  -0.133706  -0.393470 
740.950000  -1.741191  -29.922588  -8.724332  1.165673  -0.133317  -0.393357 
744.600000  -1.729534  -29.923921  -8.728266  1.165696  -0.132929  -0.393243 
748.250000  -1.717877  -29.925251  -8.732198  1.165718  -0.132541  -0.393130 
751.900000  -1.706220  -29.926576  -8.736129  1.165740  -0.132153  -0.393017 
755.550000  -1.694562  -29.927898  -8.740059  1.165763  -0.131765  -0.392904 
