  Día         X          Y          Z         VX         VY         VZ 
78.840000  -5.267537  -1.351032  -0.450851  0.682951  -2.322934  -1.012312 
79.205000  -5.266854  -1.353355  -0.451863  0.684231  -2.322606  -1.012202 
79.570000  -5.266169  -1.355677  -0.452876  0.685511  -2.322277  -1.012092 
79.935000  -5.265484  -1.357999  -0.453888  0.686791  -2.321947  -1.011982 
80.300000  -5.264797  -1.360321  -0.454900  0.688070  -2.321617  -1.011872 
80.665000  -5.264109  -1.362643  -0.455912  0.689349  -2.321287  -1.011762 
81.030000  -5.263420  -1.364964  -0.456923  0.690628  -2.320956  -1.011651 
81.395000  -5.262729  -1.367285  -0.457935  0.691907  -2.320624  -1.011540 
81.760000  -5.262037  -1.369606  -0.458946  0.693186  -2.320292  -1.011428 
82.125000  -5.261344  -1.371926  -0.459958  0.694465  -2.319959  -1.011317 
82.490000  -5.260649  -1.374246  -0.460969  0.695743  -2.319626  -1.011205 
82.855000  -5.259954  -1.376566  -0.461980  0.697021  -2.319292  -1.011093 
83.220000  -5.259257  -1.378885  -0.462992  0.698299  -2.318957  -1.010981 
83.585000  -5.258558  -1.381204  -0.464002  0.699577  -2.318622  -1.010868 
83.950000  -5.257859  -1.383523  -0.465013  0.700855  -2.318287  -1.010756 
84.315000  -5.257158  -1.385841  -0.466024  0.702132  -2.317951  -1.010643 
84.680000  -5.256456  -1.388159  -0.467035  0.703410  -2.317614  -1.010529 
85.045000  -5.255752  -1.390476  -0.468045  0.704687  -2.317277  -1.010416 
85.410000  -5.255048  -1.392794  -0.469056  0.705964  -2.316939  -1.010302 
85.775000  -5.254342  -1.395111  -0.470066  0.707241  -2.316600  -1.010188 
86.140000  -5.253635  -1.397427  -0.471076  0.708518  -2.316261  -1.010074 
86.505000  -5.252926  -1.399744  -0.472086  0.709794  -2.315922  -1.009960 
86.870000  -5.252216  -1.402059  -0.473096  0.711071  -2.315582  -1.009845 
87.235000  -5.251505  -1.404375  -0.474106  0.712347  -2.315241  -1.009730 
87.600000  -5.250793  -1.406690  -0.475116  0.713623  -2.314900  -1.009615 
87.965000  -5.250079  -1.409005  -0.476125  0.714899  -2.314558  -1.009499 
88.330000  -5.249364  -1.411320  -0.477135  0.716174  -2.314216  -1.009384 
88.695000  -5.248648  -1.413634  -0.478144  0.717450  -2.313873  -1.009268 
89.060000  -5.247931  -1.415948  -0.479154  0.718725  -2.313529  -1.009151 
89.425000  -5.247212  -1.418261  -0.480163  0.720000  -2.313185  -1.009035 
89.790000  -5.246492  -1.420575  -0.481172  0.721275  -2.312840  -1.008918 
90.155000  -5.245771  -1.422887  -0.482181  0.722550  -2.312495  -1.008801 
90.520000  -5.245048  -1.425200  -0.483189  0.723825  -2.312150  -1.008684 
90.885000  -5.244324  -1.427512  -0.484198  0.725099  -2.311803  -1.008567 
91.250000  -5.243599  -1.429824  -0.485207  0.726374  -2.311456  -1.008449 
91.615000  -5.242873  -1.432135  -0.486215  0.727648  -2.311109  -1.008331 
91.980000  -5.242145  -1.434446  -0.487224  0.728922  -2.310761  -1.008213 
92.345000  -5.241416  -1.436757  -0.488232  0.730195  -2.310412  -1.008095 
92.710000  -5.240686  -1.439068  -0.489240  0.731469  -2.310063  -1.007976 
93.075000  -5.239955  -1.441378  -0.490248  0.732742  -2.309714  -1.007857 
93.440000  -5.239222  -1.443687  -0.491256  0.734016  -2.309363  -1.007738 
93.805000  -5.238488  -1.445997  -0.492263  0.735289  -2.309013  -1.007619 
94.170000  -5.237753  -1.448306  -0.493271  0.736562  -2.308661  -1.007499 
94.535000  -5.237016  -1.450614  -0.494279  0.737834  -2.308309  -1.007379 
94.900000  -5.236278  -1.452923  -0.495286  0.739107  -2.307957  -1.007259 
95.265000  -5.235539  -1.455231  -0.496293  0.740379  -2.307604  -1.007139 
95.630000  -5.234799  -1.457538  -0.497300  0.741651  -2.307250  -1.007018 
95.995000  -5.234057  -1.459846  -0.498307  0.742923  -2.306896  -1.006897 
96.360000  -5.233314  -1.462152  -0.499314  0.744195  -2.306541  -1.006776 
96.725000  -5.232570  -1.464459  -0.500321  0.745467  -2.306186  -1.006655 
97.090000  -5.231824  -1.466765  -0.501328  0.746738  -2.305830  -1.006533 
97.455000  -5.231078  -1.469071  -0.502334  0.748010  -2.305474  -1.006412 
97.820000  -5.230330  -1.471376  -0.503341  0.749281  -2.305117  -1.006290 
98.185000  -5.229580  -1.473682  -0.504347  0.750552  -2.304759  -1.006167 
98.550000  -5.228830  -1.475986  -0.505353  0.751822  -2.304401  -1.006045 
98.915000  -5.228078  -1.478291  -0.506359  0.753093  -2.304043  -1.005922 
99.280000  -5.227325  -1.480595  -0.507365  0.754363  -2.303683  -1.005799 
99.645000  -5.226571  -1.482898  -0.508371  0.755633  -2.303324  -1.005676 
100.010000  -5.225815  -1.485202  -0.509376  0.756903  -2.302963  -1.005552 
100.375000  -5.225058  -1.487505  -0.510382  0.758173  -2.302602  -1.005428 
100.740000  -5.224300  -1.489807  -0.511387  0.759443  -2.302241  -1.005304 
101.105000  -5.223540  -1.492110  -0.512393  0.760712  -2.301879  -1.005180 
101.470000  -5.222780  -1.494411  -0.513398  0.761982  -2.301516  -1.005056 
101.835000  -5.222018  -1.496713  -0.514403  0.763251  -2.301153  -1.004931 
102.200000  -5.221254  -1.499014  -0.515408  0.764520  -2.300789  -1.004806 
102.565000  -5.220490  -1.501315  -0.516413  0.765788  -2.300425  -1.004681 
102.930000  -5.219724  -1.503615  -0.517417  0.767057  -2.300060  -1.004555 
103.295000  -5.218957  -1.505915  -0.518422  0.768325  -2.299695  -1.004429 
103.660000  -5.218189  -1.508215  -0.519426  0.769594  -2.299329  -1.004303 
104.025000  -5.217419  -1.510514  -0.520431  0.770862  -2.298963  -1.004177 
104.390000  -5.216648  -1.512813  -0.521435  0.772129  -2.298596  -1.004051 
104.755000  -5.215876  -1.515112  -0.522439  0.773397  -2.298228  -1.003924 
105.120000  -5.215103  -1.517410  -0.523443  0.774665  -2.297860  -1.003797 
105.485000  -5.214328  -1.519708  -0.524447  0.775932  -2.297491  -1.003670 
105.850000  -5.213552  -1.522006  -0.525450  0.777199  -2.297122  -1.003542 
106.215000  -5.212775  -1.524303  -0.526454  0.778466  -2.296752  -1.003415 
106.580000  -5.211996  -1.526599  -0.527457  0.779733  -2.296381  -1.003287 
106.945000  -5.211217  -1.528896  -0.528461  0.780999  -2.296010  -1.003159 
107.310000  -5.210436  -1.531192  -0.529464  0.782265  -2.295639  -1.003030 
107.675000  -5.209654  -1.533487  -0.530467  0.783532  -2.295267  -1.002901 
108.040000  -5.208870  -1.535783  -0.531470  0.784798  -2.294894  -1.002773 
108.405000  -5.208085  -1.538078  -0.532472  0.786063  -2.294521  -1.002643 
108.770000  -5.207299  -1.540372  -0.533475  0.787329  -2.294147  -1.002514 
109.135000  -5.206512  -1.542666  -0.534478  0.788594  -2.293773  -1.002384 
109.500000  -5.205723  -1.544960  -0.535480  0.789860  -2.293398  -1.002255 
109.865000  -5.204933  -1.547253  -0.536482  0.791125  -2.293023  -1.002124 
110.230000  -5.204142  -1.549547  -0.537484  0.792389  -2.292647  -1.001994 
110.595000  -5.203350  -1.551839  -0.538486  0.793654  -2.292270  -1.001863 
110.960000  -5.202556  -1.554131  -0.539488  0.794919  -2.291893  -1.001733 
111.325000  -5.201761  -1.556423  -0.540490  0.796183  -2.291515  -1.001601 
111.690000  -5.200965  -1.558715  -0.541492  0.797447  -2.291137  -1.001470 
112.055000  -5.200168  -1.561006  -0.542493  0.798711  -2.290758  -1.001338 
112.420000  -5.199369  -1.563297  -0.543494  0.799975  -2.290379  -1.001207 
112.785000  -5.198569  -1.565587  -0.544496  0.801238  -2.289999  -1.001075 
113.150000  -5.197768  -1.567877  -0.545497  0.802501  -2.289619  -1.000942 
113.515000  -5.196965  -1.570167  -0.546498  0.803765  -2.289238  -1.000810 
113.880000  -5.196161  -1.572456  -0.547498  0.805028  -2.288856  -1.000677 
114.245000  -5.195356  -1.574745  -0.548499  0.806290  -2.288474  -1.000544 
114.610000  -5.194550  -1.577033  -0.549500  0.807553  -2.288091  -1.000411 
114.975000  -5.193743  -1.579321  -0.550500  0.808815  -2.287708  -1.000277 
115.340000  -5.192934  -1.581609  -0.551500  0.810077  -2.287324  -1.000143 
115.705000  -5.192124  -1.583896  -0.552500  0.811339  -2.286940  -1.000009 
116.070000  -5.191312  -1.586183  -0.553500  0.812601  -2.286555  -0.999875 
116.435000  -5.190500  -1.588470  -0.554500  0.813863  -2.286169  -0.999740 
116.800000  -5.189686  -1.590756  -0.555500  0.815124  -2.285783  -0.999606 
117.165000  -5.188871  -1.593042  -0.556500  0.816385  -2.285397  -0.999471 
117.530000  -5.188054  -1.595327  -0.557499  0.817646  -2.285010  -0.999335 
117.895000  -5.187237  -1.597612  -0.558498  0.818907  -2.284622  -0.999200 
118.260000  -5.186418  -1.599897  -0.559498  0.820168  -2.284234  -0.999064 
118.625000  -5.185598  -1.602181  -0.560497  0.821428  -2.283845  -0.998928 
118.990000  -5.184776  -1.604465  -0.561496  0.822689  -2.283455  -0.998792 
119.355000  -5.183954  -1.606748  -0.562494  0.823949  -2.283065  -0.998656 
119.720000  -5.183130  -1.609031  -0.563493  0.825209  -2.282675  -0.998519 
120.085000  -5.182304  -1.611314  -0.564492  0.826468  -2.282284  -0.998382 
120.450000  -5.181478  -1.613596  -0.565490  0.827728  -2.281892  -0.998245 
120.815000  -5.180650  -1.615878  -0.566488  0.828987  -2.281500  -0.998107 
121.180000  -5.179821  -1.618160  -0.567486  0.830246  -2.281107  -0.997970 
121.545000  -5.178991  -1.620441  -0.568484  0.831505  -2.280714  -0.997832 
121.910000  -5.178159  -1.622722  -0.569482  0.832764  -2.280320  -0.997694 
122.275000  -5.177327  -1.625002  -0.570480  0.834022  -2.279926  -0.997555 
122.640000  -5.176493  -1.627282  -0.571477  0.835280  -2.279531  -0.997416 
123.005000  -5.175657  -1.629561  -0.572475  0.836538  -2.279136  -0.997278 
123.370000  -5.174821  -1.631841  -0.573472  0.837796  -2.278739  -0.997138 
123.735000  -5.173983  -1.634119  -0.574469  0.839054  -2.278343  -0.996999 
