  Día         X          Y          Z         VX         VY         VZ 
3.467500  -0.789190  -1.197626  -0.507336  4.570030  -1.955551  1.130649 
3.504000  -0.788733  -1.197821  -0.507223  4.570915  -1.954208  1.131218 
3.540500  -0.788276  -1.198017  -0.507110  4.571799  -1.952865  1.131786 
3.577000  -0.787819  -1.198212  -0.506996  4.572683  -1.951521  1.132355 
3.613500  -0.787361  -1.198407  -0.506883  4.573567  -1.950177  1.132924 
3.650000  -0.786904  -1.198602  -0.506770  4.574451  -1.948832  1.133493 
3.686500  -0.786446  -1.198797  -0.506657  4.575334  -1.947487  1.134062 
3.723000  -0.785989  -1.198992  -0.506543  4.576217  -1.946141  1.134631 
3.759500  -0.785531  -1.199187  -0.506430  4.577100  -1.944794  1.135199 
3.796000  -0.785074  -1.199381  -0.506316  4.577982  -1.943447  1.135768 
3.832500  -0.784616  -1.199575  -0.506203  4.578864  -1.942099  1.136337 
3.869000  -0.784158  -1.199770  -0.506089  4.579746  -1.940751  1.136906 
3.905500  -0.783700  -1.199964  -0.505975  4.580627  -1.939403  1.137475 
3.942000  -0.783242  -1.200158  -0.505861  4.581509  -1.938053  1.138044 
3.978500  -0.782784  -1.200351  -0.505748  4.582390  -1.936704  1.138613 
4.015000  -0.782325  -1.200545  -0.505634  4.583270  -1.935353  1.139182 
4.051500  -0.781867  -1.200739  -0.505520  4.584150  -1.934003  1.139751 
4.088000  -0.781409  -1.200932  -0.505406  4.585030  -1.932651  1.140320 
4.124500  -0.780950  -1.201125  -0.505292  4.585910  -1.931299  1.140889 
4.161000  -0.780492  -1.201318  -0.505178  4.586789  -1.929947  1.141458 
4.197500  -0.780033  -1.201511  -0.505064  4.587668  -1.928594  1.142026 
4.234000  -0.779574  -1.201704  -0.504949  4.588547  -1.927240  1.142595 
4.270500  -0.779115  -1.201897  -0.504835  4.589425  -1.925886  1.143164 
4.307000  -0.778656  -1.202090  -0.504721  4.590304  -1.924532  1.143733 
4.343500  -0.778197  -1.202282  -0.504606  4.591181  -1.923176  1.144302 
4.380000  -0.777738  -1.202474  -0.504492  4.592059  -1.921821  1.144871 
4.416500  -0.777279  -1.202667  -0.504378  4.592936  -1.920465  1.145440 
4.453000  -0.776820  -1.202859  -0.504263  4.593813  -1.919108  1.146009 
4.489500  -0.776360  -1.203051  -0.504148  4.594689  -1.917750  1.146578 
4.526000  -0.775901  -1.203242  -0.504034  4.595566  -1.916393  1.147147 
4.562500  -0.775441  -1.203434  -0.503919  4.596442  -1.915034  1.147716 
4.599000  -0.774982  -1.203625  -0.503804  4.597317  -1.913675  1.148286 
4.635500  -0.774522  -1.203817  -0.503689  4.598193  -1.912316  1.148855 
4.672000  -0.774062  -1.204008  -0.503575  4.599068  -1.910956  1.149424 
4.708500  -0.773602  -1.204199  -0.503460  4.599942  -1.909595  1.149993 
4.745000  -0.773142  -1.204390  -0.503345  4.600817  -1.908234  1.150562 
4.781500  -0.772682  -1.204581  -0.503230  4.601691  -1.906872  1.151131 
4.818000  -0.772222  -1.204772  -0.503114  4.602565  -1.905510  1.151700 
4.854500  -0.771762  -1.204962  -0.502999  4.603438  -1.904148  1.152269 
4.891000  -0.771301  -1.205153  -0.502884  4.604311  -1.902784  1.152838 
4.927500  -0.770841  -1.205343  -0.502769  4.605184  -1.901420  1.153407 
4.964000  -0.770380  -1.205533  -0.502653  4.606057  -1.900056  1.153976 
5.000500  -0.769920  -1.205723  -0.502538  4.606929  -1.898691  1.154545 
5.037000  -0.769459  -1.205913  -0.502423  4.607801  -1.897326  1.155114 
5.073500  -0.768998  -1.206103  -0.502307  4.608672  -1.895960  1.155684 
5.110000  -0.768537  -1.206292  -0.502192  4.609544  -1.894593  1.156253 
5.146500  -0.768077  -1.206482  -0.502076  4.610415  -1.893226  1.156822 
5.183000  -0.767615  -1.206671  -0.501960  4.611285  -1.891859  1.157391 
5.219500  -0.767154  -1.206860  -0.501844  4.612156  -1.890490  1.157960 
5.256000  -0.766693  -1.207049  -0.501729  4.613026  -1.889122  1.158529 
5.292500  -0.766232  -1.207238  -0.501613  4.613895  -1.887752  1.159098 
5.329000  -0.765770  -1.207427  -0.501497  4.614765  -1.886383  1.159667 
5.365500  -0.765309  -1.207616  -0.501381  4.615634  -1.885012  1.160237 
5.402000  -0.764847  -1.207804  -0.501265  4.616503  -1.883641  1.160806 
5.438500  -0.764386  -1.207992  -0.501149  4.617371  -1.882270  1.161375 
5.475000  -0.763924  -1.208181  -0.501033  4.618239  -1.880898  1.161944 
5.511500  -0.763462  -1.208369  -0.500916  4.619107  -1.879526  1.162513 
5.548000  -0.763000  -1.208557  -0.500800  4.619975  -1.878153  1.163082 
5.584500  -0.762538  -1.208744  -0.500684  4.620842  -1.876779  1.163652 
5.621000  -0.762076  -1.208932  -0.500568  4.621709  -1.875405  1.164221 
5.657500  -0.761614  -1.209120  -0.500451  4.622575  -1.874030  1.164790 
5.694000  -0.761152  -1.209307  -0.500335  4.623441  -1.872655  1.165359 
5.730500  -0.760689  -1.209494  -0.500218  4.624307  -1.871279  1.165928 
5.767000  -0.760227  -1.209681  -0.500102  4.625173  -1.869903  1.166498 
5.803500  -0.759764  -1.209868  -0.499985  4.626038  -1.868526  1.167067 
5.840000  -0.759302  -1.210055  -0.499868  4.626903  -1.867149  1.167636 
5.876500  -0.758839  -1.210242  -0.499751  4.627768  -1.865771  1.168205 
5.913000  -0.758376  -1.210429  -0.499635  4.628632  -1.864392  1.168775 
5.949500  -0.757914  -1.210615  -0.499518  4.629496  -1.863013  1.169344 
5.986000  -0.757451  -1.210801  -0.499401  4.630360  -1.861634  1.169913 
6.022500  -0.756988  -1.210988  -0.499284  4.631223  -1.860253  1.170482 
6.059000  -0.756524  -1.211174  -0.499167  4.632086  -1.858873  1.171051 
6.095500  -0.756061  -1.211359  -0.499050  4.632949  -1.857492  1.171621 
6.132000  -0.755598  -1.211545  -0.498932  4.633811  -1.856110  1.172190 
6.168500  -0.755135  -1.211731  -0.498815  4.634674  -1.854728  1.172759 
6.205000  -0.754671  -1.211916  -0.498698  4.635535  -1.853345  1.173328 
6.241500  -0.754208  -1.212102  -0.498581  4.636397  -1.851961  1.173898 
6.278000  -0.753744  -1.212287  -0.498463  4.637258  -1.850577  1.174467 
6.314500  -0.753280  -1.212472  -0.498346  4.638119  -1.849193  1.175036 
6.351000  -0.752816  -1.212657  -0.498228  4.638979  -1.847808  1.175605 
6.387500  -0.752352  -1.212842  -0.498111  4.639839  -1.846422  1.176175 
6.424000  -0.751888  -1.213026  -0.497993  4.640699  -1.845036  1.176744 
6.460500  -0.751424  -1.213211  -0.497875  4.641559  -1.843650  1.177313 
6.497000  -0.750960  -1.213395  -0.497758  4.642418  -1.842262  1.177883 
6.533500  -0.750496  -1.213579  -0.497640  4.643277  -1.840875  1.178452 
6.570000  -0.750032  -1.213763  -0.497522  4.644135  -1.839486  1.179021 
6.606500  -0.749567  -1.213947  -0.497404  4.644993  -1.838098  1.179590 
6.643000  -0.749103  -1.214131  -0.497286  4.645851  -1.836708  1.180160 
6.679500  -0.748638  -1.214315  -0.497168  4.646709  -1.835318  1.180729 
6.716000  -0.748174  -1.214498  -0.497050  4.647566  -1.833928  1.181298 
6.752500  -0.747709  -1.214682  -0.496932  4.648423  -1.832537  1.181868 
6.789000  -0.747244  -1.214865  -0.496814  4.649280  -1.831145  1.182437 
6.825500  -0.746779  -1.215048  -0.496696  4.650136  -1.829753  1.183006 
6.862000  -0.746314  -1.215231  -0.496577  4.650992  -1.828360  1.183575 
6.898500  -0.745849  -1.215414  -0.496459  4.651847  -1.826967  1.184145 
6.935000  -0.745384  -1.215597  -0.496341  4.652703  -1.825574  1.184714 
6.971500  -0.744918  -1.215779  -0.496222  4.653558  -1.824179  1.185283 
7.008000  -0.744453  -1.215962  -0.496104  4.654412  -1.822784  1.185853 
7.044500  -0.743988  -1.216144  -0.495985  4.655267  -1.821389  1.186422 
7.081000  -0.743522  -1.216326  -0.495866  4.656121  -1.819993  1.186991 
7.117500  -0.743056  -1.216508  -0.495748  4.656974  -1.818597  1.187561 
7.154000  -0.742591  -1.216690  -0.495629  4.657828  -1.817200  1.188130 
7.190500  -0.742125  -1.216872  -0.495510  4.658681  -1.815802  1.188699 
7.227000  -0.741659  -1.217053  -0.495391  4.659533  -1.814404  1.189269 
7.263500  -0.741193  -1.217235  -0.495272  4.660386  -1.813005  1.189838 
7.300000  -0.740727  -1.217416  -0.495153  4.661238  -1.811606  1.190407 
7.336500  -0.740261  -1.217597  -0.495034  4.662089  -1.810206  1.190976 
7.373000  -0.739795  -1.217778  -0.494915  4.662941  -1.808806  1.191546 
7.409500  -0.739329  -1.217959  -0.494796  4.663792  -1.807405  1.192115 
7.446000  -0.738862  -1.218140  -0.494677  4.664642  -1.806004  1.192684 
7.482500  -0.738396  -1.218320  -0.494557  4.665493  -1.804602  1.193254 
7.519000  -0.737929  -1.218501  -0.494438  4.666343  -1.803199  1.193823 
7.555500  -0.737462  -1.218681  -0.494319  4.667192  -1.801796  1.194392 
7.592000  -0.736996  -1.218861  -0.494199  4.668042  -1.800393  1.194962 
7.628500  -0.736529  -1.219041  -0.494080  4.668891  -1.798988  1.195531 
7.665000  -0.736062  -1.219221  -0.493960  4.669739  -1.797584  1.196100 
7.701500  -0.735595  -1.219401  -0.493841  4.670588  -1.796179  1.196670 
7.738000  -0.735128  -1.219581  -0.493721  4.671436  -1.794773  1.197239 
7.774500  -0.734661  -1.219760  -0.493601  4.672283  -1.793366  1.197808 
7.811000  -0.734194  -1.219939  -0.493481  4.673131  -1.791960  1.198378 
7.847500  -0.733726  -1.220119  -0.493362  4.673978  -1.790552  1.198947 
7.884000  -0.733259  -1.220298  -0.493242  4.674825  -1.789144  1.199516 
7.920500  -0.732791  -1.220477  -0.493122  4.675671  -1.787736  1.200086 
7.957000  -0.732324  -1.220655  -0.493002  4.676517  -1.786327  1.200655 
7.993500  -0.731856  -1.220834  -0.492882  4.677363  -1.784917  1.201224 
8.030000  -0.731389  -1.221012  -0.492762  4.678208  -1.783507  1.201794 
8.066500  -0.730921  -1.221191  -0.492641  4.679053  -1.782096  1.202363 
8.103000  -0.730453  -1.221369  -0.492521  4.679898  -1.780685  1.202932 
8.139500  -0.729985  -1.221547  -0.492401  4.680742  -1.779273  1.203502 
8.176000  -0.729517  -1.221725  -0.492281  4.681586  -1.777861  1.204071 
8.212500  -0.729049  -1.221903  -0.492160  4.682430  -1.776448  1.204640 
8.249000  -0.728580  -1.222080  -0.492040  4.683273  -1.775034  1.205209 
8.285500  -0.728112  -1.222258  -0.491919  4.684116  -1.773620  1.205779 
8.322000  -0.727644  -1.222435  -0.491799  4.684959  -1.772206  1.206348 
8.358500  -0.727175  -1.222613  -0.491678  4.685801  -1.770791  1.206917 
8.395000  -0.726707  -1.222790  -0.491557  4.686643  -1.769375  1.207487 
8.431500  -0.726238  -1.222967  -0.491437  4.687485  -1.767959  1.208056 
8.468000  -0.725769  -1.223143  -0.491316  4.688326  -1.766542  1.208625 
8.504500  -0.725300  -1.223320  -0.491195  4.689167  -1.765125  1.209195 
8.541000  -0.724831  -1.223497  -0.491074  4.690008  -1.763707  1.209764 
8.577500  -0.724362  -1.223673  -0.490953  4.690848  -1.762288  1.210333 
8.614000  -0.723893  -1.223849  -0.490832  4.691688  -1.760870  1.210903 
8.650500  -0.723424  -1.224025  -0.490711  4.692527  -1.759450  1.211472 
8.687000  -0.722955  -1.224201  -0.490590  4.693367  -1.758030  1.212041 
8.723500  -0.722486  -1.224377  -0.490468  4.694206  -1.756609  1.212610 
8.760000  -0.722016  -1.224553  -0.490347  4.695044  -1.755188  1.213180 
8.796500  -0.721547  -1.224728  -0.490226  4.695883  -1.753767  1.213749 
8.833000  -0.721077  -1.224904  -0.490105  4.696720  -1.752344  1.214318 
8.869500  -0.720607  -1.225079  -0.489983  4.697558  -1.750922  1.214888 
8.906000  -0.720138  -1.225254  -0.489862  4.698395  -1.749498  1.215457 
8.942500  -0.719668  -1.225429  -0.489740  4.699232  -1.748074  1.216026 
8.979000  -0.719198  -1.225604  -0.489618  4.700069  -1.746650  1.216595 
9.015500  -0.718728  -1.225778  -0.489497  4.700905  -1.745225  1.217165 
9.052000  -0.718258  -1.225953  -0.489375  4.701741  -1.743799  1.217734 
9.088500  -0.717788  -1.226127  -0.489253  4.702576  -1.742373  1.218303 
9.125000  -0.717317  -1.226301  -0.489131  4.703411  -1.740947  1.218873 
9.161500  -0.716847  -1.226475  -0.489010  4.704246  -1.739519  1.219442 
9.198000  -0.716377  -1.226649  -0.488888  4.705081  -1.738092  1.220011 
9.234500  -0.715906  -1.226823  -0.488766  4.705915  -1.736663  1.220580 
9.271000  -0.715435  -1.226997  -0.488644  4.706749  -1.735234  1.221150 
9.307500  -0.714965  -1.227170  -0.488521  4.707582  -1.733805  1.221719 
9.344000  -0.714494  -1.227344  -0.488399  4.708415  -1.732375  1.222288 
9.380500  -0.714023  -1.227517  -0.488277  4.709248  -1.730945  1.222857 
9.417000  -0.713552  -1.227690  -0.488155  4.710080  -1.729514  1.223427 
9.453500  -0.713081  -1.227863  -0.488032  4.710913  -1.728082  1.223996 
9.490000  -0.712610  -1.228036  -0.487910  4.711744  -1.726650  1.224565 
9.526500  -0.712139  -1.228209  -0.487788  4.712576  -1.725217  1.225134 
9.563000  -0.711668  -1.228381  -0.487665  4.713407  -1.723784  1.225703 
9.599500  -0.711196  -1.228553  -0.487542  4.714237  -1.722350  1.226273 
9.636000  -0.710725  -1.228726  -0.487420  4.715068  -1.720916  1.226842 
9.672500  -0.710253  -1.228898  -0.487297  4.715898  -1.719481  1.227411 
9.709000  -0.709782  -1.229070  -0.487174  4.716727  -1.718045  1.227980 
9.745500  -0.709310  -1.229242  -0.487052  4.717557  -1.716609  1.228549 
9.782000  -0.708838  -1.229413  -0.486929  4.718386  -1.715173  1.229119 
9.818500  -0.708367  -1.229585  -0.486806  4.719214  -1.713736  1.229688 
9.855000  -0.707895  -1.229756  -0.486683  4.720042  -1.712298  1.230257 
9.891500  -0.707423  -1.229927  -0.486560  4.720870  -1.710860  1.230826 
9.928000  -0.706951  -1.230098  -0.486437  4.721698  -1.709421  1.231395 
9.964500  -0.706478  -1.230269  -0.486314  4.722525  -1.707982  1.231965 
10.001000  -0.706006  -1.230440  -0.486190  4.723352  -1.706542  1.232534 
10.037500  -0.705534  -1.230611  -0.486067  4.724178  -1.705101  1.233103 
10.074000  -0.705061  -1.230781  -0.485944  4.725004  -1.703660  1.233672 
10.110500  -0.704589  -1.230952  -0.485821  4.725830  -1.702219  1.234241 
10.147000  -0.704116  -1.231122  -0.485697  4.726656  -1.700777  1.234810 
10.183500  -0.703644  -1.231292  -0.485574  4.727481  -1.699334  1.235380 
10.220000  -0.703171  -1.231462  -0.485450  4.728306  -1.697891  1.235949 
10.256500  -0.702698  -1.231632  -0.485326  4.729130  -1.696447  1.236518 
10.293000  -0.702225  -1.231801  -0.485203  4.729954  -1.695003  1.237087 
10.329500  -0.701752  -1.231971  -0.485079  4.730778  -1.693558  1.237656 
10.366000  -0.701279  -1.232140  -0.484955  4.731601  -1.692113  1.238225 
10.402500  -0.700806  -1.232309  -0.484832  4.732424  -1.690667  1.238794 
10.439000  -0.700333  -1.232478  -0.484708  4.733247  -1.689220  1.239363 
10.475500  -0.699859  -1.232647  -0.484584  4.734069  -1.687773  1.239932 
10.512000  -0.699386  -1.232816  -0.484460  4.734891  -1.686325  1.240502 
10.548500  -0.698912  -1.232985  -0.484336  4.735712  -1.684877  1.241071 
10.585000  -0.698439  -1.233153  -0.484212  4.736533  -1.683429  1.241640 
10.621500  -0.697965  -1.233322  -0.484087  4.737354  -1.681979  1.242209 
10.658000  -0.697491  -1.233490  -0.483963  4.738175  -1.680530  1.242778 
10.694500  -0.697018  -1.233658  -0.483839  4.738995  -1.679079  1.243347 
10.731000  -0.696544  -1.233826  -0.483715  4.739815  -1.677628  1.243916 
10.767500  -0.696070  -1.233994  -0.483590  4.740634  -1.676177  1.244485 
10.804000  -0.695596  -1.234161  -0.483466  4.741453  -1.674725  1.245054 
10.840500  -0.695122  -1.234329  -0.483341  4.742272  -1.673272  1.245623 
10.877000  -0.694647  -1.234496  -0.483217  4.743090  -1.671819  1.246192 
10.913500  -0.694173  -1.234663  -0.483092  4.743908  -1.670365  1.246761 
10.950000  -0.693699  -1.234830  -0.482967  4.744726  -1.668911  1.247330 
10.986500  -0.693224  -1.234997  -0.482843  4.745543  -1.667456  1.247899 
11.023000  -0.692750  -1.235164  -0.482718  4.746360  -1.666001  1.248468 
11.059500  -0.692275  -1.235330  -0.482593  4.747177  -1.664545  1.249037 
11.096000  -0.691800  -1.235497  -0.482468  4.747993  -1.663088  1.249606 
11.132500  -0.691325  -1.235663  -0.482343  4.748809  -1.661631  1.250175 
11.169000  -0.690851  -1.235829  -0.482218  4.749624  -1.660174  1.250744 
11.205500  -0.690376  -1.235995  -0.482093  4.750439  -1.658716  1.251313 
11.242000  -0.689901  -1.236161  -0.481968  4.751254  -1.657257  1.251882 
11.278500  -0.689425  -1.236327  -0.481843  4.752068  -1.655798  1.252451 
11.315000  -0.688950  -1.236493  -0.481717  4.752882  -1.654338  1.253020 
11.351500  -0.688475  -1.236658  -0.481592  4.753696  -1.652878  1.253589 
11.388000  -0.688000  -1.236823  -0.481467  4.754509  -1.651417  1.254158 
11.424500  -0.687524  -1.236988  -0.481341  4.755322  -1.649955  1.254727 
11.461000  -0.687049  -1.237153  -0.481216  4.756135  -1.648493  1.255295 
11.497500  -0.686573  -1.237318  -0.481090  4.756947  -1.647031  1.255864 
11.534000  -0.686097  -1.237483  -0.480965  4.757759  -1.645568  1.256433 
11.570500  -0.685622  -1.237648  -0.480839  4.758571  -1.644104  1.257002 
11.607000  -0.685146  -1.237812  -0.480713  4.759382  -1.642640  1.257571 
11.643500  -0.684670  -1.237976  -0.480588  4.760192  -1.641175  1.258140 
11.680000  -0.684194  -1.238140  -0.480462  4.761003  -1.639710  1.258709 
11.716500  -0.683718  -1.238304  -0.480336  4.761813  -1.638244  1.259278 
11.753000  -0.683241  -1.238468  -0.480210  4.762623  -1.636777  1.259846 
11.789500  -0.682765  -1.238632  -0.480084  4.763432  -1.635310  1.260415 
11.826000  -0.682289  -1.238795  -0.479958  4.764241  -1.633843  1.260984 
11.862500  -0.681812  -1.238959  -0.479832  4.765049  -1.632375  1.261553 
11.899000  -0.681336  -1.239122  -0.479706  4.765858  -1.630906  1.262122 
11.935500  -0.680859  -1.239285  -0.479580  4.766666  -1.629437  1.262690 
11.972000  -0.680383  -1.239448  -0.479453  4.767473  -1.627967  1.263259 
12.008500  -0.679906  -1.239611  -0.479327  4.768280  -1.626497  1.263828 
12.045000  -0.679429  -1.239773  -0.479201  4.769087  -1.625026  1.264397 
12.081500  -0.678952  -1.239936  -0.479074  4.769893  -1.623554  1.264965 
12.118000  -0.678475  -1.240098  -0.478948  4.770699  -1.622082  1.265534 
12.154500  -0.677998  -1.240261  -0.478821  4.771505  -1.620610  1.266103 
12.191000  -0.677521  -1.240423  -0.478695  4.772310  -1.619137  1.266672 
12.227500  -0.677044  -1.240584  -0.478568  4.773115  -1.617663  1.267240 
12.264000  -0.676566  -1.240746  -0.478441  4.773920  -1.616189  1.267809 
12.300500  -0.676089  -1.240908  -0.478314  4.774724  -1.614714  1.268378 
12.337000  -0.675612  -1.241069  -0.478188  4.775528  -1.613239  1.268946 
12.373500  -0.675134  -1.241231  -0.478061  4.776331  -1.611763  1.269515 
12.410000  -0.674656  -1.241392  -0.477934  4.777134  -1.610286  1.270084 
12.446500  -0.674179  -1.241553  -0.477807  4.777937  -1.608809  1.270652 
12.483000  -0.673701  -1.241714  -0.477680  4.778739  -1.607332  1.271221 
12.519500  -0.673223  -1.241874  -0.477552  4.779541  -1.605854  1.271790 
12.556000  -0.672745  -1.242035  -0.477425  4.780343  -1.604375  1.272358 
12.592500  -0.672267  -1.242196  -0.477298  4.781144  -1.602896  1.272927 
12.629000  -0.671789  -1.242356  -0.477171  4.781945  -1.601416  1.273495 
12.665500  -0.671311  -1.242516  -0.477043  4.782745  -1.599936  1.274064 
